Iteration,X1,X2,X3,X4,X5,X6,X7,X8,X9,F1,F2,F3,F4,F5,F6,F7,F8,F9,Y,Fitness,Nc
70,20.7096,17.7676,0.6706,17.986,21.8739,16.2158,0.303,9.18,0.6573,3.0349,9.827,3.0168,5.5828,6.1831,10.9283,4.2769,6.2558,5.9682,0.3201,0.2365,4
71,21.7662,29.3881,29.5593,24.1264,28.4344,7.8194,2.1756,3.6499,26.5517,6.7364,7.8942,4.3981,2.9107,7.601,7.637,5.5629,1.6267,2.4108,0.2445,0.3373,4
72,7.5525,3.0767,10.3072,23.0414,24.612,25.6466,27.1611,18.0395,22.5345,6.4056,7.7943,4.1868,6.5474,6.9144,7.1574,7.4876,5.3967,2.4802,0.1569,0.1616,4
73,14.0572,15.9961,23.2009,11.087,12.6551,21.172,21.9223,23.2236,5.5973,6.1998,9.7236,4.2491,6.7737,6.1545,8.9044,5.9875,8.7508,3.9329,0.2043,0.0832,5
74,7.266,12.8058,4.4081,13.9592,22.661,24.1487,25.3544,17.5718,2.2109,4.5712,9.7632,3.8729,8.2064,6.7072,8.0864,6.4773,6.5644,4.6109,0.1797,0.1081,6
75,10.8815,15.941,15.4438,22.4119,13.1166,26.9886,23.3556,21.8178,25.5738,7.1421,7.0057,3.9014,5.6185,7.2837,7.4113,7.5222,7.6325,1.8825,0.2662,0.2221,4
76,19.1188,1.2425,0.9239,3.4647,17.0903,26.8907,12.5817,13.8369,21.4477,5.583,8.0332,3.0879,5.4081,6.7187,9.8193,6.6736,8.2046,3.3026,0.2715,0.1727,3
77,14.7637,24.7495,27.2076,21.4238,29.8094,25.8878,8.1273,10.2789,26.77,6.8244,6.3181,4.649,4.375,8.4172,5.6576,7.1612,1.7443,2.5143,0.2719,0.3061,3
78,26.4512,29.7667,12.2317,28.0136,10.3602,12.6949,27.3667,6.5934,0.3284,4.5797,8.0566,3.0347,3.2498,7.1288,10.2368,5.755,7.2215,3.946,0.2701,0.2354,3
79,11.4776,11.9323,13.2644,29.2036,8.8876,10.7499,0.8596,10.9146,12.2511,4.1377,11.3433,2.3545,6.9731,4.3825,14.4113,3.7689,9.353,5.8965,0.4763,0.2641,4
80,4.5246,2.4837,12.6892,3.1714,16.7939,25.7234,16.9866,29.0267,22.9607,7.341,8.4326,4.2957,7.29,6.5007,6.5405,6.8299,8.0329,2.1647,0.2094,0.182,5
81,24.4907,25.5696,9.1139,19.9039,7.7545,11.9908,19.5331,5.1919,20.3552,5.5125,9.0674,2.3688,3.4385,6.5078,11.5326,5.5152,8.0435,3.0852,0.3329,0.2663,4
82,24.401,17.8872,14.2403,6.4112,25.7903,27.1255,3.8538,20.6476,21.0468,6.4212,5.7115,4.2187,3.9245,7.8001,5.9913,6.5874,4.5471,2.5095,0.2008,0.2416,3
83,4.7253,26.6139,9.7089,16.5323,18.8282,2.2533,17.591,10.2674,24.3322,5.8538,12.1111,3.1288,5.9877,6.517,9.9073,5.3173,5.4772,3.0677,0.2271,0.1707,3
84,17.1825,26.7813,27.1471,26.5394,28.3135,3.4185,21.8498,8.2397,6.6197,5.202,9.8558,4.5249,5.1001,6.8934,8.2535,5.1528,2.662,4.6943,0.1718,0.1897,3
85,26.1014,6.7052,14.0498,24.063,1.8431,10.4276,2.4502,15.0172,19.9196,5.7717,8.7727,2.5052,3.6839,3.9845,13.9303,4.2597,10.3612,3.3473,0.4653,0.2964,3
86,18.7192,11.4068,9.0608,26.7962,21.9122,28.2651,15.4243,17.761,2.9083,4.5447,6.385,3.8003,6.0446,7.2714,8.084,6.4516,6.5137,4.6927,0.181,0.1429,4
87,28.1352,8.0718,21.6115,18.9122,25.712,21.4345,22.5695,5.451,1.3938,4.7063,7.1277,4.1691,3.7585,6.373,9.5673,6.152,5.2417,4.2638,0.2015,0.1914,3
