Iteration,X1,X2,X3,X4,X5,X6,X7,X8,X9,F1,F2,F3,F4,F5,F6,F7,F8,F9,weighted_sum,Fitness,Nc
43,2.5763,3.9,15.0,2.0,2.5,1.4,0.5,14.38,2.5,37.37073,14.306756,20.672698,19.664006,49.919933,59.329278,41.653135,24.373106,56.331701,0.7774,0.0202,3
44,1.0,3.9,15.0,2.0,2.5,1.4,0.5,14.7197,1.0646,35.758576,14.167125,19.523533,20.323566,46.066941,54.327407,41.423587,22.560741,50.722368,0.7638,0.0705,3
45,1.0,3.9,15.0,2.0,2.5,0.2,0.5,14.5237,2.5,28.206599,14.343873,22.229927,19.630402,48.094975,76.740429,48.64206,24.986385,39.972647,0.847,0.1102,5
46,1.0,3.9,10.0124,2.0,2.5,1.4,0.5,8.8409,1.2173,36.55165,14.19281,18.81962,20.587874,46.476793,58.807545,42.191093,22.559992,51.911772,0.7667,0.0619,3
47,1.0,3.9,9.9767,2.0,2.5,1.4,0.2,27.6197,2.5,34.864562,14.329265,21.153326,20.607505,46.449405,71.486565,42.248211,24.870926,60.565358,0.8462,0.0244,7
48,1.0,3.9,12.2332,2.0,2.5,1.4,0.2,27.0796,2.5,34.771876,14.322041,21.442547,20.438027,46.436891,71.038845,41.921829,24.922633,60.190695,0.8252,0.0252,7
49,1.0,3.9,10.698,2.0,2.5,1.4,0.2,26.7856,0.5,30.013716,14.155734,18.404846,20.515152,41.615812,52.881853,41.65298,22.065884,51.221421,0.7361,0.0956,3
50,4.0,3.9,12.6224,2.0,2.5,1.4,0.2,26.6919,2.5,29.913114,14.307882,18.499604,18.727618,45.821297,49.983104,38.743778,23.665331,54.897196,0.6496,0.0869,1
51,1.0,3.9,15.0,2.0,2.5,1.4,0.5,27.287,2.5,39.588652,14.313069,22.011748,20.415356,50.020379,67.276678,43.635962,25.00839,58.585983,0.8697,0.0023,8
52,1.0,3.9,15.0,2.0,2.5,1.4,0.5,27.3871,0.5,34.771329,14.141904,19.194012,20.391379,45.18829,48.715496,43.577298,22.194466,49.376942,0.7208,0.0968,4
53,1.0,3.3,14.0478,2.0,2.5,0.2,0.5,26.9804,2.5,27.987306,13.843951,20.891617,16.806148,47.737482,74.006189,46.635229,24.723,38.387041,0.6975,0.1309,3
54,4.0,3.9,15.0,2.0,2.5,1.4,0.5,26.1989,2.5,34.753176,14.300114,18.998416,18.721379,49.421622,46.415135,40.430236,23.736089,53.344161,0.6908,0.0928,2
55,1.0,3.3,7.6879,2.0,2.5,1.4,0.2,27.4338,2.5,35.03373,13.829554,19.576728,17.571216,46.274526,72.119018,39.442671,24.567028,58.86118,0.7151,0.0595,3
56,1.0,3.9,12.9149,2.0,2.5,0.2,0.5,14.1268,2.5,28.298345,14.349827,21.770679,19.701819,48.113333,77.337571,48.731903,24.892343,40.13952,0.8157,0.1091,5
57,1.0,3.9,13.836,1.7,2.5,1.4,0.5,25.9133,2.5,39.721619,14.317726,21.690267,20.269291,44.434345,66.669148,43.176887,22.765067,54.331323,0.8105,0.0486,6
58,1.0,3.3,10.6738,1.7,2.2,1.4,0.5,26.5417,2.5,33.916472,12.708072,18.803573,17.184584,44.897751,62.726837,38.743299,21.703732,52.722667,0.5483,0.0943,2
59,1.0,3.9,13.7117,1.7,2.5,1.4,0.2,28.0932,2.5,34.802876,14.319012,21.682936,20.207094,40.812868,69.495361,42.170887,22.794692,55.680566,0.7895,0.0665,5
60,1.0,3.9,9.5317,2.0,2.5,1.4,0.5,6.9388,2.5,40.550577,14.330319,21.051662,20.655384,50.348819,74.56904,44.196863,24.811783,59.3352,0.9285,0.0,9
61,1.0,3.9,7.5,2.0,2.5,1.4,0.5,20.4277,2.5,40.00091,14.337213,20.960308,20.901653,50.163827,70.342514,42.955616,24.802511,59.774579,0.8771,0.0007,7
62,1.0,3.9,7.5,1.7,2.5,1.4,0.2,20.8502,0.5,30.268027,14.168378,18.020901,20.587554,36.027668,53.674987,38.388402,19.690065,47.073956,0.5988,0.1468,3
63,1.0,3.9,9.3973,2.0,2.5,1.4,0.5,20.754,2.5,39.906555,14.330435,21.059857,20.698217,50.147496,69.805083,42.916813,24.81393,59.338129,0.9261,0.0006,8
64,1.0,3.3,8.6571,2.0,2.5,0.2,0.2,20.7222,2.5,22.288443,13.857543,19.885779,16.671015,37.529509,79.502664,37.435605,24.519822,38.40111,0.5586,0.1818,2
65,1.0,3.9,11.2717,2.0,2.5,1.4,0.5,21.021,2.5,39.821422,14.324226,21.260551,20.543743,50.132147,69.300815,42.879439,24.84873,58.988789,0.9339,0.0009,7
66,1.0,3.9,10.7875,2.0,2.5,1.4,0.5,21.1154,0.918,35.481833,14.171623,18.639326,20.555525,45.778889,52.628873,41.91527,22.289348,50.767286,0.7002,0.0817,3
67,1.0,3.9,10.4315,2.0,2.2,1.4,0.5,19.9296,2.5,33.897954,13.212903,20.147166,20.459841,51.236195,65.166653,41.061904,24.412393,59.402042,0.79,0.0276,6
68,1.0,3.9,12.9126,2.0,2.5,1.4,0.5,21.7067,2.5,39.741467,14.319145,21.525757,20.449105,50.112261,68.765514,42.880124,24.900524,58.759304,0.8912,0.0016,7
69,2.4903,3.9,11.8518,2.0,2.5,1.4,0.5,21.5625,2.5,37.384318,14.316154,20.149219,19.876415,49.854342,58.628202,41.757147,24.293719,56.792737,0.7996,0.0222,3
70,1.0,3.9,12.3434,2.0,2.5,0.2,0.5,20.9661,2.5,28.076375,14.351385,21.687618,19.758224,48.017733,75.481284,48.614431,24.879706,40.199139,0.8144,0.1092,5
71,1.0,3.3,11.8227,1.7,2.2,1.4,0.2,21.6403,2.5,28.98329,12.706472,19.006459,17.051494,41.29529,66.501996,34.868202,21.78591,54.092319,0.5247,0.1164,1
72,1.0,3.9,12.9316,2.0,2.5,1.4,0.5,20.2863,2.5,39.776141,14.319119,21.524181,20.440505,50.132504,69.097983,42.798249,24.898751,58.759046,0.8909,0.0021,7
73,2.373,3.9,14.3202,2.0,2.5,1.4,0.5,21.3027,2.5,37.492993,14.309371,20.744178,19.826517,49.868158,58.972268,41.792511,24.441962,56.742522,0.7699,0.0176,3
74,1.0,3.9,10.8496,2.0,2.5,1.4,0.5,28.9727,2.5,39.738301,14.325392,21.246863,20.631505,50.022007,67.999695,44.160413,24.859639,59.049518,0.856,0.0,9
75,4.0,3.9,13.8774,2.0,2.5,1.4,0.5,9.6848,2.5,35.360038,14.303621,18.69007,18.686286,49.667398,51.359027,40.550638,23.662875,53.440211,0.7468,0.0742,2
76,1.0,3.9,9.7828,2.0,2.5,0.2,0.2,28.5889,2.5,22.128786,14.360404,21.397676,19.838308,37.692115,77.756379,43.456967,24.829877,40.279426,0.7726,0.1599,5
77,1.0,3.9,14.6614,2.0,2.5,0.2,0.5,21.5473,2.5,27.978366,14.344634,22.164848,19.666583,47.995347,74.826478,48.588844,24.976831,39.978156,0.8384,0.1107,5
78,1.0,3.9,13.8163,2.0,2.5,1.4,0.5,21.0735,1.0288,35.539112,14.168472,19.245938,20.383164,45.93385,52.612553,41.8347,22.488233,50.695954,0.7296,0.0769,3
79,2.2628,3.9,9.6328,2.0,2.5,1.4,0.5,21.0162,2.5,37.860063,14.324403,20.115237,20.171754,49.923312,60.883947,42.00936,24.348814,57.594706,0.8443,0.0179,5
80,2.5059,3.9,9.4095,2.0,2.5,1.4,0.2,28.4255,2.5,32.459718,14.32487,19.890636,20.02461,46.180293,60.964311,41.515058,24.284918,58.537942,0.7661,0.0331,5
81,1.0,3.9,8.6875,2.0,2.5,1.4,0.5,22.0121,2.5,39.907976,14.33288,21.015836,20.776376,50.133822,69.683619,43.020417,24.809433,59.490423,0.9132,0.0,9
82,1.0,3.9,9.0667,1.7,2.5,1.4,0.5,28.7574,2.5,39.896259,14.332768,20.978178,20.592622,44.418281,67.37198,43.940667,22.539726,54.663609,0.7662,0.049,5
83,1.0,3.3,15.0,2.0,2.2,1.4,0.5,14.5813,2.5,33.989935,12.697855,19.84093,17.342662,51.10229,65.770098,38.359607,24.339037,57.333137,0.6284,0.0681,4
84,1.7856,3.9,13.502,2.0,2.5,1.4,0.5,13.3885,2.5,38.744462,14.314359,21.078981,20.109074,50.100857,65.534408,42.51246,24.643093,57.764456,0.8625,0.0079,7
85,1.0,3.9,12.9515,2.0,2.5,1.4,0.5,14.5726,0.5,35.133376,14.148033,18.658103,20.38965,45.377503,52.123503,41.32957,22.056223,49.541971,0.705,0.0894,3
86,1.0,3.9,15.0,2.0,2.5,1.4,0.5,22.072,2.5,39.659501,14.313192,21.985864,20.378819,50.094453,68.220396,42.852517,24.995125,58.592602,0.9147,0.0026,7
87,1.0,3.9,15.0,1.7,2.5,1.4,0.2,20.9071,2.5,34.800557,14.315583,21.96603,20.123421,40.824328,70.52497,39.172675,22.874673,55.736997,0.7498,0.0722,5
88,1.0,3.9,14.0255,2.0,2.5,1.4,0.5,23.1346,2.5,39.671663,14.315855,21.759796,20.411348,50.085183,68.208595,42.980049,24.949523,58.64937,0.9113,0.002,7
89,1.0,3.9,15.0,2.0,2.5,0.2,0.5,23.4512,2.5,27.928278,14.343661,22.257261,19.670392,47.966162,74.344828,48.757688,24.998413,39.959094,0.8463,0.111,5
90,4.0,3.9,15.0,2.0,2.5,0.2,0.5,22.5213,2.5,23.102456,14.330702,19.246002,17.979233,47.365292,53.513149,45.677727,23.727323,34.717238,0.648,0.168,2
91,1.0,3.9,7.5,2.0,2.5,1.4,0.5,9.8555,1.2469,36.662343,14.203743,18.703536,20.849546,46.537087,59.219804,42.135427,22.575493,52.58333,0.8048,0.0603,3
92,1.0,3.9,9.7441,2.0,2.5,1.4,0.5,11.4223,2.5,40.266218,14.329495,21.068884,20.636625,50.281099,72.642684,43.369489,24.811485,59.283696,0.8897,0.0,9
93,1.0,3.9,10.0463,2.0,2.5,1.4,0.5,9.3811,2.5,40.370668,14.328498,21.097481,20.607574,50.30934,73.385542,43.690364,24.817145,59.226297,0.8939,0.0,9
94,2.1014,3.9,7.5,2.0,2.5,1.4,0.5,21.305,2.5,38.207381,14.332636,20.151203,20.481225,49.964353,62.45242,42.233655,24.404833,58.346987,0.8772,0.0152,5
95,1.0,3.9,7.5,2.0,2.5,1.4,0.5,7.6937,2.5,40.591782,14.337517,20.942123,20.872301,50.350177,74.723865,44.092233,24.798472,59.79666,0.9476,0.0009,8
96,4.0,3.9,15.0,2.0,2.5,1.4,0.5,12.0535,2.5,35.18806,14.300449,18.954425,18.657119,49.62565,50.180629,40.158242,23.716608,53.365549,0.7387,0.0778,2
97,1.0,3.9,15.0,2.0,2.2,1.4,0.5,24.8233,2.5,33.62486,13.199048,20.991444,20.25392,51.138536,63.073446,41.383599,24.585276,58.854647,0.7414,0.0228,5
98,1.0,3.9,10.0648,2.0,2.5,1.4,0.5,21.7495,2.5,39.854034,14.32817,21.122292,20.643418,50.129106,69.414997,42.96149,24.825122,59.203734,0.9134,0.0003,8
99,1.0,3.9,8.1819,2.0,2.5,1.4,0.2,27.2068,0.5,30.125347,14.164378,18.206031,20.758593,41.630641,53.425619,41.98908,22.03719,51.74514,0.6258,0.0943,3
100,1.9236,3.9,8.3689,2.0,2.5,1.4,0.5,7.5589,2.5,39.079117,14.330567,20.323865,20.433192,50.194327,68.146823,43.480722,24.476658,58.447493,0.8424,0.0112,7
