Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,F1,F2,F3,F4,F5,F6,F7,F8,F9,Fitness,Nc
50,1.0639,3.8956,8.0258,1.9976,2.4092,1.3988,0.4997,8.5059,2.4864,38.4047,13.9738,20.5555,20.7157,50.5063,72.0429,43.2162,24.5755,59.4824,0.0071,7
51,1.0639,3.8956,8.0258,1.9976,2.4092,1.3988,0.4997,8.5059,2.4864,38.4047,13.9738,20.5555,20.7157,50.5063,72.0429,43.2162,24.5755,59.4824,0.0071,7
52,1.0639,3.8956,8.0258,1.9976,2.4092,1.3988,0.4997,8.5059,2.4864,38.4047,13.9738,20.5555,20.7157,50.5063,72.0429,43.2162,24.5755,59.4824,0.0071,7
53,1.0639,3.8956,8.0258,1.9976,2.4092,1.3988,0.4997,8.5059,2.4864,38.4047,13.9738,20.5555,20.7157,50.5063,72.0429,43.2162,24.5755,59.4824,0.0071,7
54,1.0639,3.8956,8.0258,1.9976,2.4092,1.3988,0.4997,8.5059,2.4864,38.4047,13.9738,20.5555,20.7157,50.5063,72.0429,43.2162,24.5755,59.4824,0.0071,7
55,1.0639,3.8956,8.0258,1.9976,2.4092,1.3988,0.4997,8.5059,2.4864,38.4047,13.9738,20.5555,20.7157,50.5063,72.0429,43.2162,24.5755,59.4824,0.0071,7
56,1.0639,3.8956,8.0258,1.9976,2.4092,1.3988,0.4997,8.5059,2.4864,38.4047,13.9738,20.5555,20.7157,50.5063,72.0429,43.2162,24.5755,59.4824,0.0071,7
57,1.0639,3.8956,8.0258,1.9976,2.4092,1.3988,0.4997,8.5059,2.4864,38.4047,13.9738,20.5555,20.7157,50.5063,72.0429,43.2162,24.5755,59.4824,0.0071,7
58,1.0641,3.8938,7.6736,1.9927,2.4064,1.3988,0.4997,8.5722,2.4864,38.3606,13.9628,20.5267,20.7404,50.4084,72.0297,43.182,24.5257,59.4735,0.0076,7
59,1.0641,3.8938,7.6736,1.9927,2.4064,1.3988,0.4997,8.5722,2.4864,38.3606,13.9628,20.5267,20.7404,50.4084,72.0297,43.182,24.5257,59.4735,0.0076,7
60,1.0057,3.892,7.7181,1.9953,2.4991,1.3773,0.4997,27.7278,2.4975,39.282,14.3255,20.964,20.8408,49.6971,68.6634,43.8891,24.742,58.8304,0.0023,6
61,1.0057,3.892,7.7181,1.9953,2.4991,1.3773,0.4997,27.7278,2.4975,39.282,14.3255,20.964,20.8408,49.6971,68.6634,43.8891,24.742,58.8304,0.0023,6
62,1.0057,3.892,7.7181,1.9953,2.4991,1.3773,0.4997,27.7278,2.4975,39.282,14.3255,20.964,20.8408,49.6971,68.6634,43.8891,24.742,58.8304,0.0023,6
63,1.0057,3.892,7.7181,1.9953,2.4991,1.3773,0.4997,27.7278,2.4975,39.282,14.3255,20.964,20.8408,49.6971,68.6634,43.8891,24.742,58.8304,0.0023,6
64,1.0007,3.8931,7.6389,1.9915,2.4897,1.3574,0.4995,29.8308,2.4972,38.6103,14.2896,20.9427,20.8438,49.4096,68.1884,44.4003,24.6811,58.1654,0.0062,6
65,1.0007,3.8931,7.6389,1.9915,2.4897,1.3574,0.4995,29.8308,2.4972,38.6103,14.2896,20.9427,20.8438,49.4096,68.1884,44.4003,24.6811,58.1654,0.0062,6
66,1.0007,3.8931,7.6389,1.9915,2.4897,1.3574,0.4995,29.8308,2.4972,38.6103,14.2896,20.9427,20.8438,49.4096,68.1884,44.4003,24.6811,58.1654,0.0062,6
67,1.0007,3.8931,7.6389,1.9915,2.4897,1.3574,0.4995,29.8308,2.4972,38.6103,14.2896,20.9427,20.8438,49.4096,68.1884,44.4003,24.6811,58.1654,0.0062,6
68,1.0006,3.8931,7.6389,1.9959,2.4896,1.3609,0.4995,29.6375,2.4972,38.6882,14.2892,20.9433,20.8496,49.5423,68.2464,44.3434,24.7224,58.3532,0.0048,6
69,1.0006,3.8931,7.6389,1.9959,2.4896,1.3609,0.4995,29.6375,2.4972,38.6882,14.2892,20.9433,20.8496,49.5423,68.2464,44.3434,24.7224,58.3532,0.0048,6
