Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,F1,F2,F3,F4,F5,F6,F7,F8,F9,Fitness,Nc
55,1.0,3.9,7.5,2.0,2.5,1.4,0.5,6.0001,2.5,40.7078,14.3376,20.9437,20.8738,50.3754,75.4922,44.4716,24.8005,59.8001,0.0009,8
56,1.0,3.9,7.5,2.0,2.5,1.4,0.5,6.0001,2.5,40.7078,14.3376,20.9437,20.8738,50.3754,75.4922,44.4716,24.8005,59.8001,0.0009,8
57,1.0,3.9,7.5,2.0,2.5,1.4,0.5,6.0001,2.5,40.7078,14.3376,20.9437,20.8738,50.3754,75.4923,44.4717,24.8005,59.8001,0.0009,8
58,1.0,3.9,7.5,2.0,2.5,1.4,0.5,6.0,2.5,40.7078,14.3376,20.9437,20.8738,50.3754,75.4923,44.4717,24.8005,59.8001,0.0009,8
59,1.0,3.9,7.5,2.0,2.5,1.4,0.5,6.0,2.5,40.7078,14.3376,20.9437,20.8738,50.3754,75.4923,44.4717,24.8005,59.8001,0.0009,8
60,1.0,3.9,7.5,2.0,2.5,1.4,0.5,6.0,2.5,40.7078,14.3376,20.9437,20.8738,50.3754,75.4923,44.4717,24.8005,59.8001,0.0009,8
61,1.0,3.9,7.5,2.0,2.5,1.4,0.5,6.0,2.5,40.7078,14.3376,20.9437,20.8738,50.3754,75.4923,44.4717,24.8005,59.8001,0.0009,8
62,1.0,3.9,7.5,2.0,2.5,1.4,0.5,6.0,2.5,40.7078,14.3376,20.9437,20.8738,50.3754,75.4923,44.4717,24.8005,59.8001,0.0009,8
63,1.0,3.9,7.5,2.0,2.5,1.4,0.5,6.0,2.5,40.7078,14.3376,20.9437,20.8738,50.3754,75.4923,44.4717,24.8005,59.8001,0.0009,8
64,1.0,3.9,7.5,2.0,2.5,1.4,0.5,6.0,2.5,40.7078,14.3376,20.9437,20.8738,50.3754,75.4923,44.4717,24.8005,59.8001,0.0009,8
65,1.0,3.9,7.5,2.0,2.5,1.4,0.5,6.0,2.5,40.7078,14.3376,20.9437,20.8738,50.3754,75.4923,44.4717,24.8005,59.8001,0.0009,8
66,1.0,3.9,7.5,2.0,2.5,1.4,0.5,6.0,2.5,40.7078,14.3376,20.9437,20.8738,50.3754,75.4923,44.4717,24.8005,59.8001,0.0009,8
67,1.0,3.9,7.5,2.0,2.5,1.4,0.5,6.0,2.5,40.7078,14.3376,20.9437,20.8738,50.3754,75.4923,44.4717,24.8005,59.8001,0.0009,8
68,1.0,3.9,7.5,2.0,2.5,1.4,0.5,6.0,2.5,40.7078,14.3376,20.9437,20.8738,50.3754,75.4923,44.4717,24.8005,59.8001,0.0009,8
69,1.0,3.9,7.5,2.0,2.5,1.4,0.5,6.0,2.5,40.7078,14.3376,20.9437,20.8738,50.3754,75.4923,44.4717,24.8005,59.8001,0.0009,8
70,1.0,3.9,7.5,2.0,2.5,1.4,0.5,6.0,2.5,40.7078,14.3376,20.9437,20.8738,50.3754,75.4923,44.4717,24.8005,59.8001,0.0009,8
71,1.0,3.9,7.5,2.0,2.5,1.4,0.5,6.0,2.5,40.7066,14.3376,20.9437,20.8738,50.3741,75.4927,44.4697,24.8005,59.8003,0.0009,8
72,1.0,3.9,7.5,2.0,2.5,1.4,0.4982,6.0,2.5,40.6492,14.3375,20.9437,20.8725,50.3145,75.509,44.379,24.8006,59.807,0.0009,8
