Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,F1,F2,F3,F4,F5,F6,F7,F8,F9,Fitness,Nc
81,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
82,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
83,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
84,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
85,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
86,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
87,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
88,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
89,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
90,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
91,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
92,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
93,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
94,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
95,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
96,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
97,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
98,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
99,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
100,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
