Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,F1,F2,F3,F4,F5,F6,F7,F8,F9,Fitness,Nc
57,8.9992,6.9836,8.9834,8.9982,8.9996,8.9987,8.6493,8.8036,8.9927,21.1315,66.9099,29.1964,13.5853,137.378,95.566,9.3093,67.2466,5.1597,0.2572,4
58,8.9992,6.9836,8.9834,8.9982,8.9996,8.9987,8.6493,8.8036,8.9927,21.1315,66.9099,29.1964,13.5853,137.378,95.566,9.3093,67.2466,5.1597,0.2572,4
59,8.9992,6.9836,8.9834,8.9982,8.9996,8.9987,8.6493,8.8036,8.9927,21.1315,66.9099,29.1964,13.5853,137.378,95.566,9.3093,67.2466,5.1597,0.2572,4
60,8.9992,6.9836,8.9834,8.9982,8.9996,8.9987,8.6493,8.8036,8.9927,21.1315,66.9099,29.1964,13.5853,137.378,95.566,9.3093,67.2466,5.1597,0.2572,4
61,8.9186,8.949,5.9016,8.9981,8.9874,8.9782,8.5414,8.878,8.9803,8.7592,79.0695,26.5476,14.7587,128.6226,94.3752,9.426,36.1039,16.4809,0.2649,4
62,8.9186,8.949,5.9016,8.9981,8.9874,8.9782,8.5414,8.878,8.9803,8.7592,79.0695,26.5476,14.7587,128.6226,94.3752,9.426,36.1039,16.4809,0.2649,4
63,8.9186,8.949,5.9016,8.9981,8.9874,8.9782,8.5414,8.878,8.9803,8.7592,79.0695,26.5476,14.7587,128.6226,94.3752,9.426,36.1039,16.4809,0.2649,4
64,8.9186,8.949,5.9016,8.9981,8.9874,8.9782,8.5414,8.878,8.9803,8.7592,79.0695,26.5476,14.7587,128.6226,94.3752,9.426,36.1039,16.4809,0.2649,4
65,8.9262,8.9523,5.9016,8.9981,8.9874,8.9782,8.492,8.8707,8.9798,8.7981,75.7446,26.5517,15.173,134.5759,93.0503,9.3425,36.3626,16.8632,0.2596,3
66,8.9262,8.9523,5.9016,8.9981,8.9874,8.9782,8.492,8.8707,8.9798,8.7981,75.7446,26.5517,15.173,134.5759,93.0503,9.3425,36.3626,16.8632,0.2596,3
67,8.9262,8.9523,5.9016,8.9981,8.9874,8.9782,8.492,8.8707,8.9798,8.7981,75.7446,26.5517,15.173,134.5759,93.0503,9.3425,36.3626,16.8632,0.2596,3
68,8.9732,8.954,8.9981,8.9961,8.9937,8.9606,8.6459,8.968,8.9944,8.4011,71.4836,25.94,13.6916,120.4579,100.2029,9.2095,67.3557,15.256,0.2353,4
69,8.9732,8.954,8.9981,8.9961,8.9937,8.9606,8.6459,8.968,8.9944,8.4011,71.4836,25.94,13.6916,120.4579,100.2029,9.2095,67.3557,15.256,0.2353,4
70,8.9732,8.954,8.9981,8.9961,8.9937,8.9907,8.6459,8.968,8.9944,8.4491,71.4824,26.2851,13.6925,120.4579,100.2044,9.3302,67.3735,15.258,0.2329,4
71,8.9732,8.954,8.9981,8.9961,8.9937,8.9907,8.6459,8.968,8.9944,8.4491,71.4824,26.2851,13.6925,120.4579,100.2044,9.3302,67.3735,15.258,0.2329,4
72,8.9265,8.9523,5.4445,8.9987,8.9874,8.9784,8.492,8.8707,8.9798,8.8197,77.0186,26.5578,15.1935,134.6156,93.0042,9.3686,34.1292,16.9318,0.2658,3
73,8.9265,8.9523,5.4445,8.9987,8.9874,8.9784,8.492,8.8707,8.9798,8.8197,77.0186,26.5578,15.1935,134.6156,93.0042,9.3686,34.1292,16.9318,0.2658,3
74,8.9265,8.9523,5.4445,8.9987,8.9874,8.9784,8.492,8.8707,8.9798,8.8197,77.0186,26.5578,15.1935,134.6156,93.0042,9.3686,34.1292,16.9318,0.2658,3
75,8.9265,8.9523,5.4445,8.9987,8.9874,8.9784,8.492,8.8707,8.9798,8.8197,77.0186,26.5578,15.1935,134.6156,93.0042,9.3686,34.1292,16.9318,0.2658,3
76,8.9265,8.9523,5.4445,8.9987,8.9874,8.9784,8.492,8.8707,8.9798,8.8197,77.0186,26.5578,15.1935,134.6156,93.0042,9.3686,34.1292,16.9318,0.2658,3
77,8.9265,8.9523,5.4445,8.9987,8.9874,8.9784,8.492,8.8707,8.9798,8.8197,77.0186,26.5578,15.1935,134.6156,93.0042,9.3686,34.1292,16.9318,0.2658,3
78,8.9942,8.9523,5.436,8.9987,8.9874,8.9782,8.511,8.8664,8.9808,8.7976,78.6917,26.6158,14.8631,143.6289,93.6033,9.4021,34.1937,17.0485,0.2587,4
79,8.9942,8.9523,5.436,8.9987,8.9874,8.9782,8.511,8.8664,8.9808,8.7976,78.6917,26.6158,14.8631,143.6289,93.6033,9.4021,34.1937,17.0485,0.2587,4
80,8.9942,8.9523,5.436,8.9987,8.9874,8.9782,8.511,8.8664,8.9808,8.7976,78.6917,26.6158,14.8631,143.6289,93.6033,9.4021,34.1937,17.0485,0.2587,4
81,8.9942,8.9523,5.436,8.9987,8.9874,8.9782,8.511,8.8664,8.9808,8.7976,78.6917,26.6158,14.8631,143.6289,93.6033,9.4021,34.1937,17.0485,0.2587,4
82,8.9942,8.9523,5.436,8.9987,8.9874,8.9782,8.511,8.8664,8.9808,8.7976,78.6917,26.6158,14.8631,143.6289,93.6033,9.4021,34.1937,17.0485,0.2587,4
83,8.9942,8.9523,5.436,8.9987,8.9874,8.9782,8.511,8.8664,8.9808,8.7976,78.6917,26.6158,14.8631,143.6289,93.6033,9.4021,34.1937,17.0485,0.2587,4
84,8.999,8.9262,8.9988,8.9985,5.1141,8.9878,8.9414,5.1161,8.9935,6.8411,126.9437,50.1472,11.047,77.394,48.9907,10.6611,60.8154,8.3042,0.2578,4
85,8.999,8.9262,8.9988,8.9985,5.1141,8.9878,8.9414,5.1161,8.9935,6.8411,126.9437,50.1472,11.047,77.394,48.9907,10.6611,60.8154,8.3042,0.2578,4
86,8.999,8.9262,8.9988,8.9985,5.1141,8.9878,8.9414,5.1161,8.9935,6.8411,126.9437,50.1472,11.047,77.394,48.9907,10.6611,60.8154,8.3042,0.2578,4
87,8.999,8.9262,8.9988,8.9985,5.1141,8.9878,8.9414,5.1161,8.9935,6.8411,126.9437,50.1472,11.047,77.394,48.9907,10.6611,60.8154,8.3042,0.2578,4
88,8.999,8.9262,8.9988,8.9985,5.1141,8.9878,8.9414,5.1161,8.9935,6.8411,126.9437,50.1472,11.047,77.394,48.9907,10.6611,60.8154,8.3042,0.2578,4
89,8.999,8.9262,8.9988,8.9985,5.1141,8.9878,8.9414,5.1161,8.9935,6.8411,126.9437,50.1472,11.047,77.394,48.9907,10.6611,60.8154,8.3042,0.2578,4
90,8.999,8.9262,8.9988,8.9985,5.1141,8.9878,8.9414,5.1161,8.9935,6.8411,126.9437,50.1472,11.047,77.394,48.9907,10.6611,60.8154,8.3042,0.2578,4
91,8.999,8.9262,8.9988,8.9985,5.1141,8.9878,8.9414,5.1161,8.9935,6.8411,126.9437,50.1472,11.047,77.394,48.9907,10.6611,60.8154,8.3042,0.2578,4
92,8.9989,8.9262,8.9988,8.9985,5.1141,8.9915,8.9414,5.1161,8.9935,6.8464,126.9422,50.2069,11.0475,77.373,48.9903,10.6773,60.8169,8.3039,0.2577,4
93,8.9989,8.9262,8.9988,8.9985,5.1141,8.9915,8.9414,5.1161,8.9935,6.8464,126.9422,50.2069,11.0475,77.373,48.9903,10.6773,60.8169,8.3039,0.2577,4
94,8.9989,8.9262,8.9988,8.9985,5.1141,8.9915,8.9414,5.1161,8.9935,6.8464,126.9422,50.2069,11.0475,77.373,48.9903,10.6773,60.8169,8.3039,0.2577,4
95,8.9989,8.9262,8.9988,8.9985,5.1141,8.9915,8.9414,5.1161,8.9935,6.8464,126.9422,50.2069,11.0475,77.373,48.9903,10.6773,60.8169,8.3039,0.2577,4
96,8.9989,8.9262,8.9988,8.9985,5.1141,8.9915,8.9414,5.1161,8.9935,6.8464,126.9422,50.2069,11.0475,77.373,48.9903,10.6773,60.8169,8.3039,0.2577,4
97,8.9989,8.9262,8.9988,8.9985,5.1141,8.9915,8.9414,5.1161,8.9935,6.8464,126.9422,50.2069,11.0475,77.373,48.9903,10.6773,60.8169,8.3039,0.2577,4
98,8.9989,8.9262,8.9988,8.9985,5.1141,8.9915,8.9414,5.1161,8.9935,6.8464,126.9422,50.2069,11.0475,77.373,48.9903,10.6773,60.8169,8.3039,0.2577,4
99,8.9989,8.9262,8.9988,8.9985,5.1141,8.9915,8.9414,5.1161,8.9935,6.8464,126.9422,50.2069,11.0475,77.373,48.9903,10.6773,60.8169,8.3039,0.2577,4
100,8.9989,8.9262,8.9988,8.9985,5.1141,8.9915,8.9414,5.1161,8.9935,6.8464,126.9422,50.2069,11.0475,77.373,48.9903,10.6773,60.8169,8.3039,0.2577,4
