Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,F1,F2,F3,F4,F5,F6,F7,F8,F9,Fitness,Nc
15,6.9301,5.1493,8.597,5.0912,6.4935,7.9921,6.9106,5.1581,6.9201,14.1548,13.3011,13.6983,0.9229,51.0827,11.1447,4.2519,20.6074,1.4312,2.173,1
16,8.768,6.0326,8.1068,8.5836,6.2787,5.1152,7.8509,6.4137,6.6564,7.0056,45.8239,2.2952,0.4803,123.529,35.8692,2.1252,39.7249,2.7143,1.9069,0
17,5.685,5.7015,5.5326,7.2077,7.5739,7.7051,6.2813,8.7668,7.3035,15.4521,5.1534,4.8059,7.4292,2.6311,40.1633,3.3136,14.3419,2.9273,2.0881,2
18,5.7158,8.5739,8.2673,7.4066,6.9243,7.8438,5.0581,8.1082,5.7721,1.6587,0.8357,1.9573,2.9029,2.464,22.8695,3.341,30.8653,15.0468,2.2475,1
19,5.5281,6.0352,6.6183,8.2579,5.6074,8.7495,5.4682,7.2874,5.698,9.8432,1.7296,8.1487,3.6381,0.9158,17.8386,6.0909,24.4595,3.4346,2.0984,0
20,6.7434,8.0388,8.0931,5.5531,8.8059,7.5444,7.7174,5.7659,7.6034,6.0411,27.9647,12.5717,1.8013,117.1148,21.2449,4.0592,18.7578,7.9299,1.7942,0
21,5.513,7.3242,6.5364,7.0382,5.6753,8.4799,6.9164,5.883,6.2458,5.6541,18.791,11.6011,1.0123,0.83,14.8481,6.1065,13.4818,3.79,2.1754,0
22,6.0273,8.154,7.9849,8.7788,8.3129,5.4989,7.5241,8.7514,8.7975,9.331,20.996,6.1148,25.4581,1.4252,62.9507,1.6967,45.4062,8.1447,1.7615,2
23,7.0916,6.9108,8.8163,6.0854,8.4942,8.7772,8.9904,6.5475,6.8116,7.6239,96.9169,15.1518,1.5328,23.9423,45.5023,9.2691,21.5036,1.2533,1.8205,2
24,5.06,8.4983,8.7814,6.0024,6.3821,6.5233,6.9753,5.0478,7.1155,2.3408,14.8752,7.0241,2.6636,2.9605,10.9577,2.2729,23.8343,7.7233,2.2646,0
25,6.0378,7.9194,5.373,8.2196,5.6937,8.592,8.3692,8.3562,5.0462,1.7047,82.2776,3.3573,1.1304,84.4702,61.8649,8.5397,12.2769,2.694,2.0016,2
26,6.7919,6.7168,7.9527,8.5259,5.8126,7.9084,7.5557,6.0535,7.108,8.9778,31.9082,12.9823,3.7475,5.1574,26.388,5.4285,35.7001,2.3357,1.8541,0
27,7.2764,7.7571,8.3397,8.4325,6.7731,7.9016,7.3239,8.754,5.227,2.2945,22.5759,0.9939,0.1647,1.1463,56.3299,5.0382,37.5452,6.5803,2.136,1
28,8.2517,5.1086,6.3198,6.4417,5.05,8.6601,6.5215,5.7305,7.6598,19.7753,15.2068,24.5575,5.1878,114.4417,14.3281,5.7627,15.465,2.6732,1.7865,1
29,7.1724,7.7,6.6642,6.3975,6.8058,8.8844,7.8894,7.9657,7.8283,9.3314,50.883,18.666,2.7924,0.8395,46.7439,7.5688,13.2776,4.4812,1.7543,1
30,5.1371,7.2395,5.9146,6.919,6.0867,5.2171,8.4556,7.5403,7.857,7.0239,83.8935,4.5101,2.6365,72.6409,47.6912,2.1235,8.9667,1.015,2.0434,2
31,5.3131,5.8599,7.8929,8.8293,8.0903,8.7942,7.207,6.0393,7.6405,17.836,12.1697,23.8663,11.6101,23.2208,22.8706,7.5905,42.0878,2.1936,1.6605,1
32,7.8507,5.9815,7.7502,7.1977,6.4173,5.931,6.8395,5.0133,6.5376,8.2457,14.9642,4.2095,0.9657,129.2665,13.2331,1.9354,24.5451,3.392,2.1206,0
33,6.6284,5.9082,8.943,7.0883,6.7119,5.5467,6.9737,6.6558,8.971,21.9598,12.0114,15.8734,24.1257,15.081,23.8851,1.2659,39.9867,2.0238,1.9369,2
34,7.5115,5.621,7.8915,8.4456,8.083,6.6037,8.4639,5.1394,7.6814,13.3896,63.5789,11.8242,2.6757,90.3491,33.3125,3.938,34.6709,1.1303,1.7305,1
35,5.3824,6.9206,5.266,6.3149,7.348,7.7222,6.7057,5.1803,5.8524,5.8887,12.2119,6.6493,0.3836,26.5762,9.3509,4.1483,7.2631,4.1607,2.3259,0
36,8.3567,7.7142,8.8699,8.4894,7.2691,6.2289,6.6688,6.6306,5.7909,2.4549,8.675,1.3315,0.7247,194.6077,24.2383,2.31,50.7033,11.0862,2.0045,1
37,8.7905,5.205,7.5407,5.574,8.1782,6.3479,6.6855,7.43,6.5895,11.6565,9.7687,1.9947,0.2345,303.8006,27.0439,1.8346,18.273,4.9868,2.0457,2
38,7.7425,8.7734,5.2151,8.4484,6.7634,8.6225,7.9275,6.7469,6.7638,1.8899,58.1021,12.6962,0.9071,33.4108,37.5305,8.1629,19.2102,11.1487,1.842,1
39,5.5118,5.9504,8.9478,8.1808,7.6018,8.8362,7.9155,5.6469,6.774,11.9071,31.4808,18.4456,1.452,5.4303,25.3185,8.5171,40.7325,1.0265,1.8879,1
40,8.0437,8.3993,5.686,7.4525,7.1402,7.0926,6.5333,6.1512,5.2178,1.0794,13.3862,2.0779,0.1637,173.7757,16.6626,3.2519,15.3989,15.112,2.1965,1
