Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,F1,F2,F3,F4,F5,F6,F7,F8,F9,Fitness,Nc
22,8.9493,8.7224,8.9774,8.9965,8.757,8.9999,8.999,5.6498,8.9987,9.2152,101.2938,46.0553,10.7928,296.2316,54.0007,10.8011,64.0305,10.9904,0.0449,5
23,8.9493,8.9412,8.9774,8.9969,8.7484,8.9999,8.9886,5.6498,8.9799,7.7944,101.3079,45.3957,10.6213,296.8065,53.7984,10.8066,64.0012,12.5842,0.085,5
24,8.9493,8.9707,8.9774,8.9953,8.9141,8.9962,8.9834,5.6815,8.9799,7.7069,98.9452,44.974,10.662,320.5446,53.9655,10.78,64.3104,13.2141,0.0876,5
25,8.9493,8.9929,8.9774,8.9953,8.9141,8.9962,8.946,5.6815,8.9799,7.6254,95.846,44.9038,10.977,326.1054,53.2195,10.704,64.5763,13.632,0.0868,5
26,8.9493,8.952,8.9774,8.9953,8.9141,8.9577,8.946,5.6815,8.98,7.8103,95.6935,44.3844,10.9776,326.0394,53.2099,10.5356,64.5546,13.3089,0.0823,5
27,8.9892,8.9615,8.7801,8.991,8.9187,8.9996,8.9955,5.279,8.7792,6.7255,101.7505,42.6927,7.9695,350.5406,50.834,11.0048,60.1996,13.2778,0.1625,5
28,8.9831,8.9896,5.9523,8.9994,8.9981,8.9921,8.9657,5.3538,8.9981,7.9842,114.0683,46.3531,11.1932,362.9137,50.8065,11.0794,34.484,14.5151,0.1722,5
29,8.9458,8.9988,8.9297,8.9996,8.8981,8.9922,8.9941,5.1189,8.8114,6.6451,100.5839,43.6401,8.4582,344.9582,49.7315,10.9585,62.6496,13.3571,0.1525,5
30,8.9988,8.9413,8.9981,8.9971,8.9872,8.9565,8.7601,8.2046,8.9986,8.3156,79.8787,31.3095,12.7084,180.1549,84.5185,9.6315,66.6852,14.5697,0.1538,5
31,8.9922,8.9967,5.292,8.9984,8.9959,8.998,8.3007,5.095,8.9685,8.6614,66.107,46.0288,16.6007,483.1907,37.7491,9.921,34.4692,19.2378,0.1721,3
32,8.9922,8.9967,5.292,8.9984,8.9959,8.998,8.3007,5.095,8.9685,8.6614,66.107,46.0288,16.6007,483.1907,37.7491,9.921,34.4692,19.2378,0.1721,3
33,8.8967,8.9843,8.9118,8.9984,8.9213,8.9852,8.3007,5.095,8.998,8.5873,52.1956,46.4615,17.1308,442.7543,37.9641,9.5283,67.7465,17.6673,0.1226,4
