Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,F1,F2,F3,F4,F5,F6,F7,F8,F9,Fitness,Nc
52,8.9967,8.9933,8.9871,8.998,8.9786,8.9971,8.9864,5.0419,8.998,7.6921,98.7473,47.4197,10.7977,375.5917,49.5905,10.8656,64.8862,13.7,0.084,5
53,8.9967,8.9933,8.9871,8.998,8.9786,8.9971,8.9864,5.0419,8.998,7.6921,98.7473,47.4197,10.7977,375.5917,49.5905,10.8656,64.8862,13.7,0.084,5
54,8.9967,8.9933,8.9871,8.998,8.9786,8.9971,8.9864,5.0419,8.998,7.6921,98.7473,47.4197,10.7977,375.5917,49.5905,10.8656,64.8862,13.7,0.084,5
55,8.9967,8.9933,8.9871,8.998,8.9786,8.9971,8.9864,5.0419,8.998,7.6921,98.7473,47.4197,10.7977,375.5917,49.5905,10.8656,64.8862,13.7,0.084,5
56,8.9967,8.9933,8.9871,8.998,8.9786,8.9971,8.9864,5.0419,8.998,7.6921,98.7473,47.4197,10.7977,375.5917,49.5905,10.8656,64.8862,13.7,0.084,5
57,8.9967,8.9933,8.9871,8.998,8.9786,8.9971,8.9864,5.0419,8.998,7.6921,98.7473,47.4197,10.7977,375.5917,49.5905,10.8656,64.8862,13.7,0.084,5
58,8.9967,8.9933,8.9871,8.998,8.9786,8.9971,8.9864,5.0419,8.998,7.6921,98.7473,47.4197,10.7977,375.5917,49.5905,10.8656,64.8862,13.7,0.084,5
59,8.9967,8.9933,8.9871,8.998,8.9786,8.9971,8.9864,5.0419,8.998,7.6921,98.7473,47.4197,10.7977,375.5917,49.5905,10.8656,64.8862,13.7,0.084,5
60,8.9967,8.9933,8.9871,8.998,8.9786,8.9971,8.9864,5.0419,8.998,7.6921,98.7473,47.4197,10.7977,375.5917,49.5905,10.8656,64.8862,13.7,0.084,5
61,8.9967,8.9933,8.9871,8.998,8.9786,8.9971,8.9864,5.0419,8.998,7.6921,98.7473,47.4197,10.7977,375.5917,49.5905,10.8656,64.8862,13.7,0.084,5
62,8.9967,8.9933,8.9871,8.998,8.9786,8.9971,8.9864,5.0419,8.998,7.6921,98.7473,47.4197,10.7977,375.5917,49.5905,10.8656,64.8862,13.7,0.084,5
63,8.9967,8.9972,8.9871,8.998,8.9786,8.9987,8.9905,5.0419,8.998,7.6661,99.1122,47.4444,10.7635,374.9489,49.6704,10.8816,64.8583,13.704,0.0851,5
64,8.9967,8.9816,8.9871,8.9979,8.5853,8.9987,8.9724,5.0419,8.998,7.5834,102.247,47.9272,10.9064,316.3879,49.2854,10.8334,64.2714,12.8104,0.0862,5
65,8.9967,8.9816,8.9871,8.9979,8.5853,8.9987,8.9724,5.0419,8.998,7.5834,102.247,47.9272,10.9064,316.3879,49.2854,10.8334,64.2714,12.8104,0.0862,5
66,8.9967,8.9816,8.9871,8.9979,8.5853,8.9987,8.9724,5.0419,8.998,7.5834,102.247,47.9272,10.9064,316.3879,49.2854,10.8334,64.2714,12.8104,0.0862,5
67,8.9967,8.9816,8.9871,8.9979,8.5853,8.9987,8.9724,5.0419,8.998,7.5834,102.247,47.9272,10.9064,316.3879,49.2854,10.8334,64.2714,12.8104,0.0862,5
68,8.9967,8.9816,8.9871,8.9979,8.5853,8.9987,8.9724,5.0419,8.998,7.5834,102.247,47.9272,10.9064,316.3879,49.2854,10.8334,64.2714,12.8104,0.0862,5
69,8.9967,8.9816,8.9871,8.9979,8.5853,8.9987,8.9724,5.0419,8.998,7.5834,102.247,47.9272,10.9064,316.3879,49.2854,10.8334,64.2714,12.8104,0.0862,5
70,8.9967,8.9816,8.9871,8.9979,8.5853,8.9987,8.9724,5.0419,8.998,7.5834,102.247,47.9272,10.9064,316.3879,49.2854,10.8334,64.2714,12.8104,0.0862,5
71,8.9967,8.9816,8.9871,8.9979,8.5853,8.9987,8.9724,5.0419,8.998,7.5834,102.247,47.9272,10.9064,316.3879,49.2854,10.8334,64.2714,12.8104,0.0862,5
72,8.9967,8.9816,8.9871,8.9979,8.5853,8.9987,8.9724,5.0419,8.998,7.5834,102.247,47.9272,10.9064,316.3879,49.2854,10.8334,64.2714,12.8104,0.0862,5
73,8.9999,8.9816,8.9871,8.9999,8.5853,8.9988,8.9724,5.0419,8.998,7.5833,102.2601,47.929,10.9078,317.132,49.3036,10.835,64.3197,12.8214,0.0862,5
74,8.9999,8.9816,8.9871,8.9999,8.5853,8.9988,8.9724,5.0419,8.998,7.5833,102.2601,47.929,10.9078,317.132,49.3036,10.835,64.3197,12.8214,0.0862,5
75,8.9999,8.9816,8.9871,8.9999,8.5853,8.9988,8.9724,5.0419,8.998,7.5833,102.2601,47.929,10.9078,317.132,49.3036,10.835,64.3197,12.8214,0.0862,5
76,8.9986,8.9848,8.9871,8.9999,8.5853,8.9988,8.9724,5.0356,8.998,7.5648,102.2654,47.9449,10.9114,317.1191,49.2609,10.8359,64.315,12.8421,0.0867,5
77,8.9986,8.9848,8.9871,8.9999,8.5853,8.9988,8.9724,5.0356,8.998,7.5648,102.2654,47.9449,10.9114,317.1191,49.2609,10.8359,64.315,12.8421,0.0867,5
78,8.9986,8.9848,8.9871,8.9999,8.5853,8.9988,8.9724,5.0356,8.998,7.5648,102.2654,47.9449,10.9114,317.1191,49.2609,10.8359,64.315,12.8421,0.0867,5
79,8.9986,8.9848,8.9871,8.9999,8.5853,8.9988,8.9724,5.0356,8.998,7.5648,102.2654,47.9449,10.9114,317.1191,49.2609,10.8359,64.315,12.8421,0.0867,5
80,8.9986,8.9848,8.9871,8.9999,8.5853,8.9988,8.9724,5.0356,8.998,7.5648,102.2654,47.9449,10.9114,317.1191,49.2609,10.8359,64.315,12.8421,0.0867,5
81,8.9986,8.9848,8.9871,8.9992,8.5579,8.9988,8.9724,5.0356,8.998,7.5516,102.5868,47.9766,10.9076,313.2309,49.2559,10.8349,64.2549,12.7837,0.0872,5
82,8.9986,8.9848,8.9871,8.9992,8.5579,8.9988,8.9724,5.0356,8.998,7.5516,102.5868,47.9766,10.9076,313.2309,49.2559,10.8349,64.2549,12.7837,0.0872,5
83,8.9982,8.7759,8.9736,8.9999,8.9905,8.5509,8.6996,5.1047,8.9989,8.7272,75.5449,40.8712,13.2885,420.2794,44.6565,8.5505,66.4868,13.8685,0.0818,5
84,8.9986,8.9848,8.9871,8.9992,8.5579,8.9988,8.9724,5.0356,8.998,7.5516,102.5868,47.9766,10.9076,313.2309,49.2559,10.8349,64.2549,12.7837,0.0872,5
85,8.9986,8.9848,8.9871,8.9992,8.5579,8.9988,8.9724,5.0356,8.998,7.5516,102.5868,47.9766,10.9076,313.2309,49.2559,10.8349,64.2549,12.7837,0.0872,5
86,8.9986,8.9848,8.9871,8.9992,8.5579,8.9988,8.9724,5.0356,8.998,7.5516,102.5868,47.9766,10.9076,313.2309,49.2559,10.8349,64.2549,12.7837,0.0872,5
87,8.9986,8.9848,8.9871,8.9992,8.5579,8.9988,8.9724,5.0356,8.998,7.5516,102.5868,47.9766,10.9076,313.2309,49.2559,10.8349,64.2549,12.7837,0.0872,5
88,8.9986,8.9848,8.9871,8.9992,8.5579,8.9988,8.9724,5.0356,8.998,7.5516,102.5868,47.9766,10.9076,313.2309,49.2559,10.8349,64.2549,12.7837,0.0872,5
89,8.9986,8.9848,8.9871,8.9992,8.5579,8.9988,8.9724,5.0356,8.998,7.5516,102.5868,47.9766,10.9076,313.2309,49.2559,10.8349,64.2549,12.7837,0.0872,5
90,8.9986,8.9848,8.9871,8.9992,8.5579,8.9988,8.9724,5.0356,8.998,7.5516,102.5868,47.9766,10.9076,313.2309,49.2559,10.8349,64.2549,12.7837,0.0872,5
91,8.9986,8.9848,8.9871,8.9992,8.5579,8.9988,8.9724,5.0356,8.998,7.5516,102.5868,47.9766,10.9076,313.2309,49.2559,10.8349,64.2549,12.7837,0.0872,5
92,8.9986,8.9848,8.9871,8.9992,8.5579,8.9988,8.9724,5.0356,8.998,7.5516,102.5868,47.9766,10.9076,313.2309,49.2559,10.8349,64.2549,12.7837,0.0872,5
93,8.9986,8.9848,8.9871,8.9992,8.5579,8.9988,8.9724,5.0356,8.998,7.5516,102.5868,47.9766,10.9076,313.2309,49.2559,10.8349,64.2549,12.7837,0.0872,5
94,8.9986,8.9848,8.9871,8.9992,8.5579,8.9988,8.9724,5.0356,8.998,7.5516,102.5868,47.9766,10.9076,313.2309,49.2559,10.8349,64.2549,12.7837,0.0872,5
95,8.9986,8.9848,8.9871,8.9992,8.5579,8.9988,8.9724,5.0356,8.998,7.5516,102.5868,47.9766,10.9076,313.2309,49.2559,10.8349,64.2549,12.7837,0.0872,5
96,8.9986,8.9848,8.9871,8.9992,8.5579,8.9988,8.9724,5.0356,8.998,7.5516,102.5868,47.9766,10.9076,313.2309,49.2559,10.8349,64.2549,12.7837,0.0872,5
97,8.9986,8.9848,8.9871,8.9992,8.5579,8.9988,8.9724,5.0356,8.998,7.5516,102.5868,47.9766,10.9076,313.2309,49.2559,10.8349,64.2549,12.7837,0.0872,5
98,8.9986,8.9872,8.99,8.9985,8.5579,8.9988,8.9886,5.0356,8.9972,7.5116,104.0059,47.974,10.7549,310.8658,49.5678,10.8687,64.1695,12.6964,0.09,5
99,8.9986,8.9873,8.99,8.9985,8.5508,8.9988,8.9886,5.0356,8.9972,7.5072,104.0889,47.9819,10.7549,309.8779,49.5675,10.8686,64.1581,12.6829,0.0901,5
100,8.9986,8.9873,8.99,8.9985,8.5508,8.9988,8.9886,5.0356,8.9972,7.5072,104.0889,47.9819,10.7549,309.8779,49.5675,10.8686,64.1581,12.6829,0.0901,5
