Iteration,X1,X2,X3,X4,X5,X6,X7,X8,X9,F1,F2,F3,F4,F5,F6,F7,F8,F9,weighted_sum,Fitness,Nc
70,4.5472,4.9551,5.0,0.0,1.0465,5.0,3.3909,4.937,2.7878,52.133613,91.766972,84.491879,45.884302,98.49163,130.334902,124.110422,47.881139,60.859956,0.6529,0.1262,4
71,4.5866,3.0629,2.7648,0.4677,1.4249,2.3187,4.5169,2.8833,1.3511,60.783402,70.601824,54.793061,62.258874,98.394581,99.111451,89.811507,60.239396,63.37479,0.5741,0.1151,5
72,1.7094,4.7907,3.1372,2.1487,0.415,4.1512,4.6886,3.1282,1.5605,68.980364,51.019156,65.012221,81.661339,70.5934,98.619364,98.656449,55.466412,53.251098,0.5417,0.1778,4
73,0.8524,3.6327,2.4157,4.8885,4.275,3.108,3.5639,3.1566,0.6577,64.633026,31.025384,43.477083,98.033697,84.6133,49.49891,51.298285,63.821687,59.413378,0.3914,0.3166,2
74,4.432,4.9915,5.0,0.0,1.4676,5.0,3.1352,4.9743,2.9732,51.023072,92.537052,83.339891,46.019483,95.530993,128.836928,124.108579,48.425191,60.646042,0.5922,0.1274,4
75,4.7411,5.0,5.0,0.0,1.0368,3.2147,4.7554,4.7441,2.6561,68.842952,91.980161,74.626398,40.833584,99.847761,93.824392,132.623426,54.665236,80.780006,0.6257,0.1071,4
76,3.8163,0.1865,2.9782,0.768,0.9245,2.7394,3.9523,3.7456,1.3988,52.482569,79.484223,40.448636,47.271118,92.55642,108.894714,90.183705,55.288453,51.915441,0.4946,0.2082,3
77,3.3342,1.8927,0.2734,3.7547,3.3095,3.3598,0.5541,1.3674,2.1248,32.322794,40.867547,42.472136,92.285054,80.865837,98.343717,38.349915,64.379025,42.188687,0.4041,0.342,2
78,5.0,5.0,5.0,0.0,1.4653,3.4615,5.0,5.0,2.3843,70.434762,92.662792,77.377867,33.623586,104.823726,91.119282,129.274093,52.273264,81.548036,0.5827,0.1493,5
79,5.0,5.0,5.0,0.0,1.761,3.8209,5.0,5.0,2.3976,69.283085,90.074089,78.634088,32.629593,102.131121,92.4801,126.119962,49.620106,77.438204,0.6918,0.1603,5
80,5.0,4.8294,5.0,0.0,1.5079,3.7842,5.0,5.0,2.1982,68.56291,90.393093,76.727071,31.849778,104.27452,94.63224,125.906046,48.377092,76.095474,0.61,0.1677,5
81,2.0285,4.0318,3.593,1.6743,2.6584,1.1145,3.0591,2.8194,1.1189,62.759907,63.693369,37.73778,84.210433,87.325956,75.888491,107.98015,48.122305,61.765301,0.4903,0.2189,3
82,5.0,5.0,5.0,0.0,1.5366,3.8317,5.0,4.8379,2.5347,68.912647,88.87009,79.41572,35.744596,100.222527,95.465446,126.675093,50.798823,76.4977,0.4989,0.1409,6
83,1.9964,1.2153,0.8396,3.9149,4.5902,3.3206,4.5394,3.9206,0.1423,73.37706,48.988621,35.152222,66.399928,82.9577,52.28138,50.048246,63.001619,52.921873,0.4213,0.3014,2
84,3.5274,4.5842,1.6795,1.3589,2.4749,2.3387,1.8197,3.6304,3.4464,42.690124,76.489388,58.349614,66.620871,73.501381,90.467602,80.18628,78.285054,74.016725,0.5399,0.1595,5
85,0.4719,4.785,3.6453,2.7614,0.3824,0.9928,2.5047,4.1542,3.2449,51.319548,75.910099,47.609067,68.891391,68.602691,79.139976,108.176581,72.450529,78.372592,0.5297,0.186,5
86,4.6918,3.1932,2.8218,0.7427,1.5418,2.203,4.5964,2.6814,1.6495,60.695619,68.456982,55.613922,62.738981,95.82581,96.009796,88.766202,60.843923,64.221687,0.5322,0.111,4
87,3.282,4.9893,4.9613,0.2688,0.1102,4.99,1.7237,3.3357,0.238,44.990035,63.372876,69.695761,83.804035,96.589488,134.784902,121.832365,23.648081,38.278322,0.5394,0.2815,3
88,3.6086,4.5052,4.1429,0.2815,2.2764,3.3275,4.8596,4.4966,3.47,69.821559,84.37408,63.068195,39.357763,67.451526,82.504277,116.146129,63.566329,71.122214,0.5276,0.169,3
89,4.9695,3.5142,4.7692,1.635,0.0345,4.9141,0.0853,4.9717,1.7971,26.687271,90.318345,69.977729,38.871485,114.516753,143.936413,99.085318,38.339195,48.691722,0.5579,0.277,4
90,0.6658,2.0141,3.5397,0.6037,3.9947,0.6161,0.2251,4.6614,4.9533,50.100897,107.977085,24.134174,35.176744,40.081921,74.096899,109.394345,81.375524,66.718091,0.4843,0.3442,3
91,3.5842,4.7805,0.1184,0.1353,1.8643,4.9173,3.4506,1.6523,3.5823,46.674002,52.383665,80.395674,85.351771,52.893995,126.249061,69.850639,73.009344,45.314253,0.5432,0.2301,4
92,4.4544,4.8686,4.9662,0.0,1.3205,5.0,3.293,4.866,2.6295,51.576978,89.517896,81.773549,47.30145,98.349187,129.115653,122.451468,45.080329,58.220653,0.5957,0.1393,4
93,3.5564,2.1612,2.475,2.5555,3.2207,4.6029,1.4799,4.0791,2.6347,37.518604,72.02201,53.689857,58.62788,84.080185,118.642527,64.515291,59.921491,41.945577,0.4638,0.2294,3
94,4.9967,4.9991,4.9991,0.0001,1.6566,3.5688,4.9971,3.6259,3.1608,67.285216,76.399112,77.342393,51.639256,84.92252,94.842691,124.701042,51.918401,70.331172,0.5755,0.0888,3
95,3.0646,2.5263,3.2128,2.5779,1.1685,3.6365,0.4369,4.2285,0.6191,36.025723,75.551143,45.982818,63.386455,102.088707,120.473582,83.056073,52.271574,49.97902,0.5507,0.2291,5
96,4.7295,5.0,5.0,0.0,1.3107,5.0,3.2045,5.0,2.7448,50.732977,93.348413,85.964307,45.544191,102.836247,130.94012,122.983193,47.932867,62.44765,0.7119,0.127,5
97,2.0614,4.0894,1.0672,0.6747,4.9853,2.8701,1.3471,4.9882,0.6724,71.262735,88.988027,43.816454,67.103672,106.644215,62.275242,88.053139,60.850634,72.979234,0.5493,0.1907,6
98,4.4858,2.9373,2.7124,0.2002,1.3119,2.4322,4.441,3.0781,1.0606,60.108612,72.077094,53.681486,60.716407,99.710449,100.991259,89.857375,59.307154,62.364869,0.5455,0.1219,5
99,1.3116,4.0435,0.5352,4.5835,1.9206,3.505,3.7017,4.4867,4.3924,43.081338,58.320625,61.584434,55.93067,38.962665,78.072419,46.741871,106.365873,73.904331,0.5168,0.2802,2
100,4.9786,5.0,4.8524,0.0,1.6149,3.7052,4.9444,5.0,2.3025,68.531742,90.291054,78.310754,33.687925,103.639516,92.710034,123.985612,51.508801,78.859016,0.6348,0.1501,5
