Iteration,X1,X2,X3,X4,X5,X6,X7,X8,X9,F1,F2,F3,F4,F5,F6,F7,F8,F9,weighted_sum,Fitness,Nc
89,8.0,2.0,8.0,5.0,5.0,5.0,8.0,0.0,4.6073,1.870478,9.731772,28.109592,31.505708,1.210103,12.889826,27.222968,12.670989,12.610047,0.1991,0.5095,4
90,8.0,2.0,3.0652,5.0,1.2012,5.0,8.0,0.0,8.0,-0.025924,13.931159,29.727126,41.976357,38.658676,1.244204,37.359678,13.315617,3.395332,0.2467,0.593,4
91,8.0,2.0,8.0,5.0,5.0,5.0,4.6002,0.0,8.0,1.261584,22.34051,4.345867,98.750151,12.705633,1.890403,13.573558,37.135247,8.032146,0.3616,0.5229,5
92,6.077,4.33,6.4094,0.0,5.0,2.9621,8.0,0.0,8.0,0.351703,13.664693,39.322548,39.827359,55.115085,22.495502,10.201816,34.489048,66.60834,0.4254,0.2113,5
93,4.2881,5.2124,8.0,5.0,5.0,4.179,8.0,0.0,8.0,0.51474,29.50953,28.872051,83.22105,19.655283,8.503568,27.426581,49.695214,45.913119,0.5597,0.2726,6
94,5.9304,5.3486,8.0,5.0,5.0,2.0,8.0,0.0,8.0,0.461982,29.295812,43.018974,47.479507,17.991824,5.263277,18.52191,54.307093,51.107855,0.4245,0.2997,5
95,4.0983,6.1491,8.0,5.0,5.0,5.0,5.8116,0.0,8.0,0.504489,30.155701,5.782039,104.482874,13.808117,4.130049,19.448707,43.832856,20.492533,0.3957,0.4572,5
96,4.9731,4.3644,8.0,5.0,2.8218,5.0,8.0,0.0,8.0,0.704794,20.05072,27.295983,77.171754,21.230046,16.234788,24.367658,26.003334,19.398023,0.3983,0.295,7
97,2.0,5.0376,5.4156,5.0,5.0,2.0,8.0,0.0,8.0,0.4831,27.714252,35.207923,46.571181,25.834565,1.085803,22.502423,58.369915,69.790978,0.6661,0.3263,6
98,3.458,4.5722,6.2071,5.0,5.0,2.0,8.0,0.0,8.0,0.464102,27.09155,39.272266,46.679545,23.613978,1.815276,20.951293,56.640886,63.247423,0.5159,0.3215,6
99,8.0,8.0,2.0,5.0,0.0,5.0,8.0,5.0,8.0,1.753159,5.653414,17.762578,15.021423,15.393221,1.063066,45.567362,0.019811,1.452615,0.2501,0.6324,2
100,2.0,5.2619,4.6057,3.5871,5.0,2.0,8.0,0.0,8.0,0.581901,23.522927,34.082333,40.179916,36.079132,1.440662,19.579811,52.526803,74.63029,0.2648,0.3292,7
