Iteration,X1,X2,X3,X4,X5,X6,X7,X8,X9,F1,F2,F3,F4,F5,F6,F7,F8,F9,weighted_sum,Fitness,Nc
48,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,23.559622,48.052203,16.614196,166.249783,7.900304,10.237904,11.440425,24.173018,9.403276,0.6634,0.0816,7
49,0.5491,0.0,0.5057,0.5651,1.0,1.0,0.0,1.0,1.0,25.175543,54.861488,13.98269,112.200573,7.731441,9.188163,10.448642,22.326531,8.809651,0.6682,0.1014,7
50,0.4081,0.0,1.0,0.0,1.0,1.0,0.6697,1.0,1.0,24.761655,50.375965,13.65728,158.253983,9.024758,11.288482,8.750194,20.449526,8.536087,0.6474,0.1273,7
51,0.4201,0.401,1.0,1.0,1.0,0.0,0.0,1.0,0.5857,15.399713,63.397785,14.002381,140.166566,6.362393,10.049809,9.887629,6.089527,7.046328,0.6016,0.2855,5
52,0.4437,0.3968,1.0,1.0,1.0,0.0,0.0,0.594,1.0,23.025772,38.813277,13.919398,122.059868,7.041432,9.901071,10.050669,16.466255,6.378869,0.5751,0.1667,7
53,0.2679,0.0,1.0,0.8417,1.0,0.8751,1.0,1.0,1.0,31.380439,60.861444,12.465246,155.083059,11.963103,8.576529,3.138626,11.429634,8.551566,0.6988,0.3134,7
54,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.1045,13.68746,50.704217,13.119299,80.458101,10.758493,10.575927,4.431792,24.015301,4.069802,0.482,0.2295,5
55,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38.051228,65.302817,5.986355,197.355487,14.000682,9.160182,-6.441579,5.336514,11.260123,0.6624,0.6367,6
56,0.0,0.7003,1.0,0.0,1.0,1.0,1.0,1.0,1.0,28.676206,51.39142,10.935581,184.858975,12.110741,10.726636,2.443003,21.390844,9.49044,0.7316,0.2767,6
57,0.0,1.0,1.0,0.0,1.0,0.1509,1.0,1.0,1.0,19.831582,54.684601,7.172329,183.253523,8.381562,10.81028,-1.692795,21.378671,11.108498,0.6145,0.4268,6
58,0.0,0.8189,1.0,0.0,1.0,1.0,0.2858,1.0,1.0,23.19574,50.232347,12.679239,188.445264,8.379166,10.212946,6.938282,23.179474,10.614487,0.6838,0.1373,7
59,1.0,0.7752,1.0,0.0,1.0,1.0,1.0,1.0,1.0,29.280609,52.45378,-1.437956,185.081348,11.491942,13.650476,1.202459,16.687222,9.207295,0.7108,0.5008,6
60,0.0,1.0,0.3888,0.0,1.0,1.0,1.0,1.0,1.0,28.692647,52.592865,5.941736,126.835725,11.746853,10.758654,-4.233637,23.801627,9.842414,0.6733,0.5106,6
61,0.0,1.0,1.0,0.0,0.3709,1.0,1.0,1.0,1.0,28.836474,35.695843,5.985266,165.022208,11.396454,3.635698,-1.207677,23.351421,10.203419,0.5822,0.4529,5
62,0.5003,0.3953,1.0,1.0,0.529,0.0,0.0,1.0,1.0,27.41948,39.092162,13.521089,135.711599,6.415778,5.480129,13.155913,4.856777,8.964217,0.549,0.3039,6
63,1.0,1.0,1.0,0.0,1.0,0.2428,1.0,1.0,1.0,20.781329,54.398561,-7.376865,178.642884,7.948271,13.754907,-2.060655,16.709901,10.424379,0.6591,0.6904,5
64,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,33.540431,62.660935,9.805882,161.971316,8.968337,11.464135,8.943439,3.544787,9.259875,0.7378,0.3047,6
65,0.0,0.3148,0.5982,0.0,1.0,1.0,1.0,1.0,1.0,28.640203,50.424128,12.987114,119.831262,11.669429,10.686774,4.486308,23.445253,8.135678,0.6974,0.2043,7
