Iteration,X1,X2,X3,X4,X5,X6,X7,X8,X9,F1,F2,F3,F4,F5,F6,F7,F8,F9,Y,Fitness,Nc
42,15.9104,20.5279,27.3947,31.5075,55.8579,35.6938,42.1313,23.0199,8.9724,3.3574,2.8439,3.8811,3.4681,2.0963,2.2327,3.522,3.5904,4.0556,0.2616,0.2073,3
43,11.6998,11.6541,42.5401,44.2824,5.8882,56.3872,21.0496,58.173,59.1092,4.155,2.472,3.0597,4.4696,2.42,2.6556,3.5348,2.8549,3.2044,0.2517,0.2155,3
44,20.1941,39.733,3.6585,41.2402,32.2504,25.6476,58.3703,17.4304,26.9845,4.1975,2.4677,5.6798,3.6674,2.6655,1.7031,3.107,3.7621,4.6761,0.2356,0.1697,4
45,18.4021,28.5285,20.0025,46.6206,49.0309,15.4914,25.0682,15.9945,41.864,2.3422,2.1766,3.6619,3.2172,2.203,2.38,3.7498,3.8856,3.5881,0.3499,0.289,3
46,49.7087,14.9666,21.363,19.2916,2.0054,43.1335,19.1256,53.1136,47.484,3.6876,2.8013,1.6167,3.9938,1.7636,2.1135,4.1727,2.764,4.7014,0.2866,0.2823,3
47,11.5259,17.4914,22.1843,44.4605,7.1259,25.3824,14.1728,14.2917,34.0907,3.8786,2.1034,3.3476,4.3415,2.0073,1.9133,3.8613,3.6929,5.4761,0.2735,0.2107,3
48,36.0438,33.7645,28.6554,18.9966,14.1395,26.0187,18.5504,42.9025,54.7938,2.9669,3.2324,2.3767,4.0654,1.4729,2.3669,3.4346,2.7689,3.9123,0.2778,0.2835,3
49,12.6513,17.858,49.9733,25.6454,53.0617,12.3889,26.0236,17.535,51.0274,1.9031,3.8106,3.0971,3.3338,1.6416,3.0689,2.9216,2.6203,2.6243,0.3287,0.3334,4
50,9.3739,47.7635,30.6398,34.4696,0.5185,3.3759,39.4138,17.0298,52.0935,3.3907,3.1135,4.4676,4.1451,1.8856,2.2996,2.6017,3.1758,3.958,0.1782,0.1897,3
51,12.8008,13.3282,56.6218,30.0575,25.3095,36.7966,2.1509,43.6408,15.9269,4.5538,4.0331,2.8404,4.2222,1.9065,3.3108,2.6862,1.8877,4.879,0.2354,0.1902,3
52,30.3975,40.883,35.0076,25.4721,17.1215,56.2787,7.9593,44.2586,7.3418,5.4426,2.9835,2.4824,4.7456,1.8729,2.6175,3.2427,3.1001,5.4342,0.2093,0.1809,4
53,48.1183,11.0129,10.13,56.5855,46.7498,16.7192,59.3352,51.6926,0.1211,3.5263,2.0437,5.3482,1.839,3.7585,2.2619,3.8553,3.112,4.2538,0.356,0.2879,5
54,29.3659,45.6367,25.0063,30.4528,47.0601,52.5863,21.5803,14.4356,54.6529,2.9456,2.2461,2.6591,3.9415,1.7425,2.364,3.428,4.0348,2.907,0.3716,0.308,3
55,50.7473,32.5306,13.6597,15.6297,36.9863,45.1866,19.4657,46.3714,32.8041,3.6024,2.7721,1.6674,3.6223,1.7261,2.2785,4.0057,3.1365,4.6187,0.3183,0.2908,3
56,4.2269,37.2657,1.4979,53.0019,41.3855,9.837,34.8737,10.9804,37.0959,2.9768,1.8558,4.6756,3.3478,2.5628,2.1963,3.5653,4.1475,4.0632,0.3012,0.2585,5
57,54.1962,43.8256,30.7246,30.8173,38.9901,47.2761,9.7869,41.1969,1.4724,4.1532,2.7801,1.8872,3.2165,2.1128,2.8699,3.4562,2.9457,4.9622,0.2869,0.2597,3
58,24.5545,58.8447,57.2195,34.2144,35.5888,51.8902,17.5255,38.8537,1.923,5.2604,4.0253,3.5843,3.978,2.2866,4.0505,1.6032,2.3033,4.1272,0.2634,0.1695,2
59,50.346,19.6511,24.7523,39.5163,57.8242,43.5601,6.248,56.5476,58.9727,1.436,2.3185,1.6176,2.3797,2.256,2.9536,4.3216,3.1685,1.7897,0.4951,0.4446,3
60,18.1743,48.9801,41.6978,34.7976,14.7658,3.0948,13.4859,58.243,15.3117,4.3599,4.1778,3.7319,3.9175,2.0775,3.5855,2.3794,2.0695,4.583,0.2319,0.151,2
61,25.9122,49.2075,10.8788,36.8269,43.8585,23.7747,49.2788,24.8242,55.9533,2.8219,2.9685,5.0466,3.6311,2.5643,2.5448,3.329,4.0769,2.9499,0.3019,0.2429,5
62,53.6488,37.8593,48.8503,54.6993,7.55,43.9958,8.2323,32.5987,55.8532,3.4465,2.0284,2.5539,2.8009,2.8513,3.1224,3.0805,2.5584,3.7906,0.3216,0.2938,4
63,24.4289,41.5586,53.5073,45.6347,51.7136,15.5463,45.9675,52.0282,32.8788,3.2061,4.0938,5.0622,2.4555,2.9871,3.9537,2.053,1.9665,2.5071,0.3679,0.2947,4
64,32.0371,45.1872,41.6913,50.8274,23.2187,17.706,51.8377,37.5612,29.5077,4.2541,3.0016,5.517,2.9573,3.0962,2.85,2.2703,2.5433,4.2263,0.219,0.1779,4
65,8.3763,46.1935,17.8233,20.6272,57.2352,26.0634,11.5666,46.559,22.1871,2.7778,3.5599,3.0445,3.6276,1.5619,3.0656,3.2798,3.4484,3.2841,0.3405,0.2811,4
66,41.6859,51.4513,11.0103,50.7971,52.0968,35.6399,15.8318,21.1454,11.2565,3.2624,1.8629,3.3532,2.71,2.5958,2.8628,3.4796,4.0601,4.1907,0.3624,0.2804,4
67,13.9336,40.0401,47.7263,14.3945,56.7853,48.468,57.8671,43.8304,11.4576,4.4396,4.2882,5.0484,3.572,2.4994,3.1132,2.2591,2.6288,3.1267,0.2158,0.1772,4
68,20.0251,15.2147,33.2644,34.0067,9.1998,8.6093,51.1153,17.8277,11.057,4.5447,3.161,4.8152,4.0452,2.2882,1.8313,3.1139,2.8939,5.7669,0.1436,0.1092,4
69,33.7049,46.6146,7.9445,47.8893,55.4065,6.9488,42.1428,38.4179,5.2354,2.9671,2.6103,4.6706,2.4552,2.7877,2.8385,3.2545,3.6219,3.6857,0.3149,0.2641,5
70,48.8663,40.2122,10.1864,24.6759,12.7569,38.7047,39.2759,51.9053,12.8186,4.6785,2.9819,3.0509,3.7133,2.1503,2.1776,3.4762,2.8037,5.4335,0.1938,0.165,4
71,18.818,35.2621,39.0813,51.3263,54.1672,28.3259,23.2535,21.4397,43.1213,2.4384,2.4287,3.8581,2.873,2.5553,3.1011,3.2097,3.5283,2.8706,0.3486,0.2998,4
72,44.0262,58.4568,3.6198,21.2323,27.4103,14.3804,34.485,43.9701,18.4609,3.8029,3.3881,3.3811,3.3899,1.7535,2.5828,2.6692,2.8291,4.6711,0.1995,0.2046,3
73,31.1761,24.5959,2.922,48.3321,21.8964,57.0078,29.0639,23.0987,9.9736,5.2293,1.1904,3.3248,4.3271,2.5846,1.6344,4.1821,4.2848,5.8712,0.3251,0.2502,4
74,47.7568,40.4791,27.8089,37.6147,27.1967,9.4499,42.7881,46.0061,11.166,4.2952,3.5376,4.1979,3.2541,2.8569,2.972,3.3986,2.8424,5.3235,0.2082,0.1449,6
75,57.5996,47.6713,4.335,43.8672,33.4626,10.6999,29.5823,55.685,12.8745,3.4885,2.7566,3.0714,2.3439,2.6846,2.9535,3.4935,2.7197,4.7276,0.2834,0.2551,4
76,37.2047,33.5643,43.2619,36.8884,31.7446,39.9682,38.1396,44.9724,52.4828,3.3951,3.1269,3.4731,3.4162,2.3713,2.8322,2.963,2.5454,3.2023,0.232,0.2278,3
77,29.094,32.7579,51.4574,19.7153,28.6167,16.3864,6.6278,49.8049,11.8263,4.0262,4.5259,2.7349,3.813,1.7238,3.5151,2.5545,1.6744,4.7255,0.2994,0.2387,3
78,23.8724,49.8727,22.4444,46.055,19.8189,57.6883,55.3028,33.4685,42.4386,5.2452,1.9414,5.3529,4.1701,2.9854,1.971,2.8719,3.9057,4.057,0.2222,0.1723,4
79,2.029,13.4499,4.6918,24.9268,8.748,40.0839,41.8414,53.0383,57.8119,3.3562,2.5282,3.4204,4.473,1.6257,1.4321,3.6729,3.1108,3.4246,0.2987,0.2658,2
80,9.9227,36.648,40.3844,51.1046,14.3263,42.4543,23.3523,11.8225,38.1928,4.4363,2.1337,3.9717,4.1441,2.504,2.5246,3.0324,3.4687,4.7274,0.2027,0.1686,4
81,52.5982,33.9966,2.845,22.6765,12.0975,7.547,2.5424,51.2918,26.9167,3.4536,3.1219,1.8204,3.4541,1.6819,2.3936,3.8894,2.6122,5.4266,0.2909,0.2852,4
82,13.2451,46.2544,5.4543,52.9976,41.0288,20.2532,47.7579,31.605,16.2136,3.9143,2.206,5.6169,3.2132,2.9817,2.3901,3.0989,3.8916,4.2953,0.2912,0.2073,5
83,47.7926,59.1473,12.114,27.8665,38.6984,16.2935,41.6579,31.0545,9.0734,3.7404,3.2693,3.873,3.0228,2.1466,2.6893,2.7101,3.1518,4.651,0.2059,0.1908,3
84,54.8687,56.0565,57.9381,36.3574,34.442,51.1733,27.9143,32.6962,47.033,3.9603,3.5206,2.7307,2.8497,2.5073,3.8563,1.9162,1.9967,3.2283,0.3184,0.27,3
85,32.67,44.1356,24.2862,12.422,5.5146,59.784,26.8086,57.9481,59.6987,4.2224,2.8913,2.412,4.807,1.6939,2.3356,3.3935,3.1335,3.2476,0.2652,0.2495,4
86,14.7958,19.9596,53.6718,46.6691,8.0889,43.5348,26.4148,59.6387,3.461,5.3955,3.5405,3.9024,4.0189,2.8162,3.4336,2.7361,1.9239,4.8857,0.1776,0.1095,4
87,24.1862,37.4818,32.6962,50.0802,21.4458,57.393,19.857,57.3491,8.4852,5.5503,2.2396,3.5581,4.188,2.8614,2.8684,3.4296,3.2689,4.9037,0.2277,0.1475,4
88,3.938,46.2273,44.8229,53.4719,58.3408,2.6497,10.4489,28.2599,36.8827,2.2148,2.9789,4.1579,2.5464,2.5918,3.8239,2.6273,3.1985,2.4939,0.3451,0.3158,4
89,38.9334,58.2298,22.808,50.9877,38.4463,35.5588,59.0559,52.8116,15.625,4.6604,2.8026,6.0967,2.6732,3.5352,2.9526,2.3922,3.0977,3.7427,0.2938,0.1975,4
90,8.3944,48.9254,26.2063,45.504,5.1855,34.1603,14.5163,10.5677,51.7415,3.6312,2.161,3.7127,4.3139,2.0112,2.363,3.0482,3.8011,4.1325,0.2604,0.2138,3
91,4.9323,21.9397,35.5916,47.2016,17.8234,35.2491,43.3954,28.0926,53.1928,3.6638,2.304,4.5648,3.9713,2.539,2.0826,3.2558,3.3198,3.8199,0.2046,0.1983,5
92,7.5134,39.1589,47.282,36.0352,52.7358,10.7962,11.7736,50.7314,31.7565,2.7382,4.0903,3.4698,3.148,2.066,3.8535,2.625,2.3601,2.8614,0.3244,0.2754,3
93,28.6299,51.3952,36.4093,54.2266,44.7587,30.3913,25.0419,24.5981,22.4208,3.6513,2.419,4.3008,2.9403,2.8268,3.2678,2.7516,3.4719,3.9575,0.2883,0.2222,4
94,28.3424,52.6719,55.9472,56.4479,16.7428,22.5775,19.8586,54.7347,57.2024,3.3819,3.4832,4.4125,2.977,3.0634,4.2873,1.9182,1.9406,2.4665,0.3525,0.2781,2
95,30.6805,22.3901,47.4383,24.1967,25.8676,5.5165,24.2928,30.1225,45.0309,3.0273,3.7645,2.8279,3.7072,1.6169,2.7574,2.8753,2.1637,4.1481,0.2619,0.2598,3
96,29.4271,46.7055,14.228,54.1711,26.7693,5.6171,15.7928,45.5358,13.0605,3.8778,2.3135,4.0659,3.2605,2.6992,2.8837,3.3279,3.3972,4.8933,0.2603,0.1979,4
97,55.3679,39.8586,26.7189,54.6681,53.3713,54.8281,12.8313,52.4089,18.1578,3.6849,1.6476,2.4667,2.2206,3.1911,3.2285,3.9395,3.4536,3.7543,0.4446,0.3307,4
98,11.0578,59.0484,58.4184,57.892,29.4249,56.3837,37.8713,37.6273,46.4125,5.0022,2.8142,5.2854,3.5377,3.3888,3.9391,1.4896,2.752,2.7722,0.3417,0.235,4
99,23.7177,11.5153,59.8115,57.3487,51.3245,59.9138,45.6561,16.313,18.0737,4.8325,2.3129,4.739,3.0173,3.5839,3.2217,2.7063,2.9684,3.7348,0.2806,0.1986,5
100,57.9487,34.2306,17.6552,36.4545,43.2323,10.4973,18.8772,43.8744,45.5144,1.9895,2.6213,1.9675,2.2967,2.1069,2.6756,3.9132,2.8556,3.6854,0.3855,0.364,3
