Iteration,X1,X2,X3,X4,X5,X6,X7,X8,X9,F1,F2,F3,F4,F5,F6,F7,F8,F9,weighted_sum,Fitness,Nc
88,2.3061,53.8391,62.9908,7.3743,3.8317,70.6794,17.8279,49.5483,14.3839,30.067928,37.005886,43.874595,42.459153,12.87306,49.409208,6.07375,33.158417,40.714843,0.4505,0.305,4
89,15.7245,22.9197,69.1099,36.4637,18.3727,12.5464,36.8715,42.7877,80.4434,22.910746,10.534734,36.385771,27.066929,15.023032,67.078497,2.923481,25.076797,37.261499,0.2928,0.4443,1
90,26.9807,81.0,81.0,0.0,0.0,0.0,81.0,81.0,81.0,45.190343,17.105248,46.814751,28.616222,40.967599,114.693677,12.383502,15.789982,41.038676,0.6291,0.2503,5
91,77.528,81.0,0.0,0.0,0.0,81.0,28.4972,15.0172,0.0,23.399401,47.499846,40.227458,41.270153,25.581461,54.759338,21.563962,33.667225,43.456821,0.6347,0.21,5
92,45.6827,81.0,53.9481,31.6465,0.0,81.0,55.2516,40.611,29.2222,33.760689,52.991345,55.603041,38.488005,31.256265,48.030063,16.224422,29.525437,41.543683,0.6373,0.146,6
93,45.789,81.0,0.0,0.0,0.0,81.0,51.7535,58.736,28.0092,24.418872,53.083992,44.821636,40.293872,30.845918,62.977665,17.936236,35.814797,42.545243,0.5962,0.1729,6
94,61.6712,39.185,37.6076,28.4157,67.1043,72.4891,24.7381,25.3597,38.4879,43.215504,39.534766,20.086773,28.506879,11.800348,52.35209,9.85997,27.261688,18.232214,0.4226,0.3637,1
95,46.0441,81.0,28.401,0.0,0.0,53.9423,81.0,81.0,70.0636,31.443758,37.963908,47.327943,31.013187,40.937918,96.125925,16.39514,27.431015,40.481919,0.6609,0.1233,5
96,74.0823,81.0,0.0,0.0,0.0,81.0,81.0,63.1068,73.5809,22.901702,56.776263,47.811829,28.795327,45.046432,76.26358,22.36926,24.333933,42.023769,0.5926,0.1926,5
97,41.2661,81.0,0.0,0.0,0.0,81.0,81.0,0.0,13.6442,21.766652,49.327021,45.186453,41.594173,36.537651,14.856419,17.360757,37.614706,41.655947,0.5868,0.3234,6
98,25.1481,81.0,52.1268,0.0,0.0,57.1772,81.0,55.4098,19.2461,40.563647,35.129148,51.251385,41.723669,33.817709,61.940193,12.733028,32.724382,40.100554,0.7155,0.0709,5
99,81.0,81.0,0.0,81.0,0.0,0.0,81.0,0.0,0.0,24.710505,24.682029,32.402005,29.457664,30.519819,55.876229,18.905559,35.384998,41.367445,0.4701,0.2514,4
100,81.0,20.0045,0.0,81.0,81.0,0.0,81.0,81.0,0.0,111.330519,25.403126,26.115452,14.86506,13.018811,103.602287,5.591285,30.51301,35.490158,0.4402,0.3819,3
