Iteration,X1,X2,X3,X4,X5,X6,X7,X8,X9,F1,F2,F3,F4,F5,F6,F7,F8,F9,weighted_sum,Fitness,Nc
90,0.9542,0.9488,0.0777,0.4738,0.3221,0.6147,0.7724,0.393,0.0753,1.455905,0.516019,0.39645,1.127353,0.461592,0.780223,1.530594,1.262861,0.39645,0.4542,0.4961,2
91,0.0092,0.5776,0.5469,0.0675,0.3506,0.3336,0.8412,0.0217,0.0385,-0.960804,1.817293,-0.327299,2.284418,-0.850869,2.234086,0.34969,2.284429,-0.960803,0.7143,1.0607,4
92,0.2208,0.4361,0.6457,0.3867,0.4368,0.2723,0.3109,0.0341,0.7853,-0.293295,1.686962,0.626903,1.760241,-0.029297,1.852428,-0.244514,1.872574,0.920308,0.5812,0.6918,4
93,0.9347,0.3482,0.1536,0.9884,0.5446,0.8395,0.0737,0.7079,0.7304,1.809545,1.036175,0.749865,0.296102,1.268204,0.112457,0.74863,0.245066,1.788251,0.5414,0.5517,2
94,0.6178,0.1266,0.9123,0.2531,0.7121,0.0738,0.9175,0.7151,0.1845,1.127041,1.427301,1.463643,1.413296,1.371455,1.427719,1.449794,0.572551,0.337984,0.6552,0.3347,1
95,0.7943,0.2061,0.8308,0.3806,0.6167,0.3078,0.1631,0.8616,0.9314,1.772686,1.189188,1.790935,1.086497,1.414182,1.152419,0.644349,0.210004,1.713481,0.5168,0.3618,3
96,0.2367,0.4994,0.4283,0.1187,0.7134,0.0076,0.2559,0.1828,0.6873,-0.613884,1.788994,-0.373582,2.082802,0.491678,2.083055,-0.605262,2.080674,0.441142,0.6471,0.8523,4
97,0.6348,0.7956,0.6599,0.4545,0.8167,0.6032,0.0355,0.2723,0.634,1.35473,0.297371,1.440972,1.051085,1.702721,0.686417,0.546447,1.247443,1.35473,0.6629,0.3946,1
98,0.676,0.7327,0.0492,0.2642,0.7003,0.8374,0.0425,0.7314,0.6157,1.371533,0.490998,0.413002,1.351923,1.420491,0.398846,0.413001,0.490998,1.20023,0.2781,0.5229,0
99,0.1328,0.6532,0.5733,0.9945,0.626,0.0783,0.0848,0.429,0.9918,0.35779,0.707961,0.989898,0.622328,1.178843,1.41097,0.357242,1.232219,1.336373,0.6141,0.458,0
100,0.4871,0.0714,0.4959,0.6175,0.9342,0.4868,0.3653,0.0982,0.1704,0.249096,1.773958,0.278831,1.174348,0.989749,1.490016,-0.024515,1.773876,-0.153849,0.5063,0.644,3
