Iteration,X1,X2,X3,X4,X5,X6,X7,X8,X9,F1,F2,F3,F4,F5,F6,F7,F8,F9,weighted_sum,Fitness,Nc
53,25.3478,27.7391,29.5719,24.4486,32.3058,30.1632,38.5576,21.896,33.4559,2.350706,3.284352,2.083807,2.478456,2.470341,2.61131,3.352722,2.862815,1.727248,0.542,0.0738,6
54,25.157,27.4334,28.8514,22.5207,32.6336,28.4136,39.4757,21.187,32.2231,2.321222,3.527263,2.168042,2.573501,2.466498,2.750488,3.55596,2.882659,1.598255,0.5485,0.086,6
55,26.8574,29.1648,30.8983,24.0511,31.228,33.5306,37.5556,21.0349,26.2114,2.338258,3.141733,1.970449,2.478842,2.801086,3.01491,3.233239,1.645129,1.745643,0.6472,0.0871,5
56,27.5017,27.9029,29.9929,25.3611,31.5704,35.1193,36.307,20.0469,26.685,2.203885,2.905146,2.020196,2.396727,2.796249,2.916055,3.001999,1.774932,1.923394,0.5215,0.0704,4
57,25.3628,28.0512,29.3889,24.0764,32.4045,29.8607,38.5831,22.0108,33.1507,2.317782,3.316317,2.103591,2.506364,2.473591,2.635237,3.371952,2.825484,1.683149,0.54,0.078,6
58,34.2921,28.4011,29.2223,27.2294,35.8573,32.1299,32.7922,29.5635,26.5761,1.602637,2.127493,2.515333,3.147969,2.444587,2.35726,2.394621,1.27194,1.762835,0.4089,0.1965,2
59,37.8491,20.0906,32.7163,21.2677,37.3223,33.5862,35.8415,22.4308,30.8995,2.11233,2.78046,1.581464,4.18807,1.752081,2.146164,3.209996,2.603867,1.663328,0.4125,0.1784,4
60,38.592,23.0139,23.3957,22.5432,35.147,34.2804,34.9017,29.8801,22.1385,1.289574,3.056406,2.506645,4.122982,2.42309,2.250119,2.940896,1.123685,1.743244,0.3906,0.1939,2
61,36.4223,22.4354,33.7316,26.5222,37.9498,31.0888,36.2941,25.1309,32.6081,2.297778,2.503549,1.682997,3.948739,1.795085,2.099683,2.903128,2.6318,1.638679,0.5083,0.1822,3
62,44.2378,25.3864,32.6843,22.2438,39.8358,37.5386,39.2642,23.2118,23.3761,1.568574,2.939906,1.194572,5.124256,1.758673,3.078578,3.484238,1.275595,1.995361,0.4123,0.2353,3
63,32.5955,22.9543,32.0936,22.5826,36.603,35.5177,37.4815,25.0809,20.7704,2.136302,2.9039,1.585369,3.553907,2.516024,2.643701,3.209291,1.101623,1.543622,0.4704,0.1956,5
64,36.3789,26.2,23.8158,25.0971,32.5333,30.1995,36.1176,23.7669,31.3428,1.557557,3.309091,2.29821,3.59995,2.202302,2.468291,3.02388,2.641106,1.447856,0.5363,0.1423,3
65,26.7029,29.0571,30.7102,24.2395,31.1779,33.7052,37.4606,20.9734,26.0837,2.324139,3.125845,1.978842,2.454089,2.823769,3.012398,3.206944,1.628197,1.757348,0.4998,0.0863,5
66,37.8807,23.999,33.7834,27.7435,37.9718,30.6461,35.5916,26.0564,33.6109,2.200873,2.354773,1.769811,4.037318,1.751429,2.084938,2.771323,2.661723,1.67033,0.4224,0.1873,3
67,43.1307,20.6048,32.7705,24.2903,31.3611,32.0918,33.5432,24.2809,20.2624,2.25108,2.565802,1.883044,3.816092,2.564938,2.455658,2.72933,1.448126,1.069059,0.4404,0.2073,3
68,25.9098,28.238,30.7046,23.9535,32.9229,29.0185,38.969,21.962,30.7259,2.426856,3.281385,2.056581,2.56788,2.507804,2.802117,3.394728,2.506001,1.552592,0.602,0.0991,7
69,43.9733,25.0893,34.2834,21.1668,33.2873,33.6124,38.2242,25.8029,22.6352,2.153345,3.21913,1.576899,4.496733,2.132513,2.840907,3.576264,1.229315,1.605401,0.5505,0.1811,5
70,43.3425,26.171,33.7128,25.7887,34.1838,25.0759,35.5408,22.3867,30.5757,2.212251,2.66889,2.007018,4.206162,1.908895,2.612745,2.913108,2.841174,1.178324,0.5083,0.1859,4
71,43.1661,22.6828,26.3262,28.9942,39.1147,25.804,31.1431,24.7708,27.7901,1.359943,2.007127,2.351449,4.005399,2.090067,2.301441,2.048834,2.2616,0.867015,0.2948,0.2927,2
72,26.36,29.8523,30.6362,23.0508,35.2956,29.6776,33.4842,23.6064,20.8407,2.185345,2.561445,2.21893,2.454721,3.143211,2.872489,2.595601,1.175785,0.655413,0.4114,0.2738,4
73,31.7306,24.03,21.8328,26.5267,36.6996,35.8244,34.6974,22.6718,23.4186,1.546811,2.873881,2.062374,3.138847,2.73079,2.655453,2.582017,1.405579,1.425654,0.3941,0.1789,3
74,31.2547,26.3602,23.4418,25.0371,34.0258,36.1953,34.4569,20.9964,28.4623,1.554069,2.93099,2.167038,2.854981,2.551682,2.65179,2.764134,2.111914,1.856776,0.4984,0.1135,4
75,37.1952,26.305,26.9017,24.1395,32.7064,27.6896,36.4429,22.7959,28.4602,1.670635,3.234491,2.274563,3.744828,2.260791,2.689831,3.08454,2.371919,1.147271,0.534,0.1702,4
76,26.8216,26.2869,27.7377,22.0687,30.8399,30.758,39.2852,25.3951,33.4395,2.220152,3.660812,2.138053,2.619666,2.380626,2.387729,3.637115,2.721336,1.959978,0.5606,0.0479,5
77,36.0241,27.1866,23.848,22.7735,30.4054,30.1677,35.4664,22.5733,31.7356,1.645345,3.488457,2.372184,3.486795,2.279602,2.520876,3.125236,2.804055,1.473193,0.5804,0.1267,4
78,26.0206,27.5346,30.9982,22.2746,31.4986,31.3377,39.9066,24.1514,30.9848,2.490745,3.497663,1.911483,2.56432,2.442135,2.703014,3.671074,2.329785,1.924254,0.5411,0.0738,6
79,37.5359,25.2939,24.156,26.2077,32.5145,30.9111,37.3976,25.5273,30.3275,1.518815,3.346276,2.234858,3.779632,2.13056,2.454687,3.133945,2.33945,1.660311,0.4993,0.1281,3
80,37.8206,27.7408,33.8159,25.1038,32.79,33.1626,37.5643,24.3939,22.534,2.196421,2.929042,1.692093,3.836563,2.43121,3.008638,3.177425,1.136129,1.479967,0.4756,0.188,3
81,37.677,23.0229,25.4859,26.3082,33.4762,36.0464,36.0495,29.5205,29.3923,1.381347,2.866336,2.310031,3.802616,2.045048,2.043887,2.989336,1.867453,2.53714,0.4612,0.1491,3
82,37.8727,25.7233,25.291,26.0621,32.2281,31.0904,33.1045,24.8955,33.307,1.531006,2.742862,2.362533,3.38793,2.17137,2.17872,2.62849,2.804605,1.571406,0.4155,0.1575,2
83,28.4281,26.1111,33.162,20.8184,32.1674,27.1719,32.6548,21.4533,23.067,2.805573,2.710237,2.266008,2.276965,3.068388,2.736196,2.743917,1.783835,0.702659,0.4256,0.2333,4
84,31.7147,23.9746,20.8033,28.2502,32.6138,36.223,36.8139,20.4854,21.6222,1.773841,3.278817,2.117336,2.875604,2.938479,2.931145,2.848066,1.432873,1.653149,0.4769,0.1234,4
85,36.0446,25.1731,23.3616,24.1067,32.8427,28.6686,36.1574,23.6835,32.5306,1.633821,3.408873,2.357303,3.625417,2.152778,2.341491,3.082647,2.961552,1.341205,0.5551,0.1509,3
86,31.6002,29.4548,29.3621,28.1637,32.5955,30.3927,33.166,24.9665,30.3615,1.931102,2.374763,2.293976,2.483053,2.538333,2.474494,2.47004,2.093451,1.460283,0.4328,0.1563,3
87,30.502,20.7585,24.1794,25.9456,35.089,28.843,30.355,29.6191,31.5086,1.877249,2.21083,2.953552,2.282044,2.50589,1.582884,2.202555,2.544623,1.655041,0.4685,0.2064,4
88,30.735,20.7184,29.462,29.86,39.4718,25.3825,39.4839,25.4022,31.2805,2.129074,2.787441,1.935215,3.341355,1.964632,2.227892,3.012753,2.621943,1.505895,0.4659,0.1473,3
89,26.7183,27.8334,27.8374,24.7391,32.1476,28.3577,39.6625,20.6583,31.1122,2.183257,3.46179,2.243947,2.530744,2.509179,2.892444,3.423639,2.729681,1.624056,0.6276,0.0786,7
90,34.8349,28.4864,23.2196,25.779,32.095,29.9321,36.3816,24.7309,31.1093,1.543524,3.340277,2.379114,3.396975,2.295214,2.551141,3.009742,2.441626,1.494145,0.5084,0.1349,4
91,43.0074,28.7982,21.8433,28.3479,37.4683,27.8379,32.8321,28.8054,25.6565,1.055998,2.527802,2.747056,4.241612,2.268392,2.537929,2.296345,1.485365,1.15338,0.5015,0.2611,3
92,39.0418,20.8522,23.4076,22.4007,31.7414,27.6132,39.6073,27.8857,24.9997,1.674304,3.847939,2.439522,4.132069,2.221058,2.4225,3.584733,1.811123,1.476507,0.6033,0.1259,5
93,26.4201,28.3773,30.0451,26.2243,30.4767,35.2677,38.0512,22.2592,26.0695,2.268681,3.10126,1.871993,2.363377,2.827768,2.971028,3.18161,1.481787,2.028815,0.4858,0.0953,4
94,43.4459,25.8753,25.4786,26.9366,33.5254,33.0238,35.2252,25.267,28.9235,1.248517,2.880757,2.113761,4.118685,2.063979,2.511409,2.842687,2.0235,1.659296,0.4922,0.175,3
95,29.5389,24.4191,21.7342,29.7665,39.5065,32.2161,36.4095,21.0354,26.7299,1.692352,2.939896,2.093308,3.137143,2.553846,2.717918,2.596912,1.864876,1.308613,0.4759,0.1627,4
96,28.234,29.4877,31.5457,23.635,39.1328,27.6357,34.5371,25.2743,26.7911,2.137798,2.501942,2.128805,3.112835,2.522156,2.610072,2.66076,1.672745,0.958999,0.4484,0.2079,4
97,26.0487,26.4076,32.0716,20.4187,34.8612,27.3663,34.6783,28.2228,33.0389,2.567305,2.856982,2.390617,2.654259,2.391845,1.945155,3.090127,2.665248,1.544626,0.6093,0.1219,3
98,38.6045,24.004,27.6219,22.7633,34.3324,25.315,39.183,24.8158,24.7557,1.689861,3.478044,2.169717,4.204208,2.185365,2.785232,3.441396,1.926269,1.052593,0.5919,0.1862,5
99,33.0427,28.4133,27.7994,25.5546,36.9869,32.4112,30.5325,21.4334,25.6966,1.547006,2.023206,2.290072,2.749623,2.668296,2.82686,2.161335,1.655491,1.135011,0.3152,0.2426,3
100,26.2884,29.4778,28.4239,23.3541,32.8228,30.2204,39.4951,20.6644,33.7061,2.096916,3.443147,2.147453,2.609865,2.37084,2.813422,3.527291,2.916383,1.79625,0.6288,0.0621,5
